Postal Code,Place Name,District,District Code,Latitude,Longitude
664 83,?í?ky,Brno-venkov,3703,49.2333,16.35
664 84,Zálesná Zho?,Brno-venkov,3703,49.25,16.2833
664 84,Újezd u Rosic,Brno-venkov,3703,49.2042,16.3
664 84,Stanovišt?,Brno-venkov,3703,49.25,16.25
664 84,Lukovany,Brno-venkov,3703,49.1667,16.2833
664 84,Zak?any,Brno-venkov,3703,49.1667,16.3333
664 84,Babice u Rosic,Brno-venkov,3703,49.2042,16.3
664 84,Vysoké Popovice,Brno-venkov,3703,49.1833,16.2833
664 84,P?íbram,Brno-venkov,3703,49.2,16.3
664 84,Zbraslav,Brno-venkov,3703,49.2167,16.3
664 84,Zastávka,Brno-venkov,3703,49.2,16.3667
664 91,?eznovice,Brno-venkov,3703,49.0833,16.3167
664 91,Alexovice,Brno-venkov,3703,49.0833,16.35
664 91,Neslovice,Brno-venkov,3703,49.15,16.3833
664 91,Hlína,Brno-venkov,3703,49.1167,16.4333
664 91,Hrubšice,Brno-venkov,3703,49.0833,16.3
664 91,Budkovice,Brno-venkov,3703,49.0667,16.35
664 91,Kratochvilka,Brno-venkov,3703,49.15,16.3833
664 91,Letkovice,Brno-venkov,3703,49.1,16.35
664 91,Ivan?ice,Brno-venkov,3703,49.1,16.3833
664 91,N?m?ice,Brno-venkov,3703,49.1,16.3667
665 01,Rosice,Brno-venkov,3703,49.3333,15.6167
665 01,Kývalka,Brno-venkov,3703,49.3333,15.6167
666 01,Šerkovice,Brno-venkov,3703,49.3833,16.4333
666 01,Lomni?ka,Brno-venkov,3703,49.3667,16.4333
666 01,Žern?vka,Brno-venkov,3703,49.3333,16.3833
666 01,Hajánky,Brno-venkov,3703,49.3667,16.4667
666 01,Úsuší,Brno-venkov,3703,49.3333,16.35
666 01,Nelepe?,Brno-venkov,3703,49.3333,16.3833
666 01,Vohan?ice,Brno-venkov,3703,49.3167,16.4
666 01,Hájek,Brno-venkov,3703,49.3667,16.4833
666 01,Závist,Brno-venkov,3703,49.3667,16.5667
666 01,Železné,Brno-venkov,3703,49.3667,16.45
666 01,Pejškov,Brno-venkov,3703,49.3167,16.3833
666 01,Svatoslav,Brno-venkov,3703,49.3,16.3167
666 01,Jamné,Brno-venkov,3703,49.3833,16.4667
666 01,B?ezina,Brno-venkov,3703,49.3167,16.4167
666 01,?ížky,Brno-venkov,3703,49.3333,16.3667
666 01,Heroltice,Brno-venkov,3703,49.3167,16.4167
666 01,Tišnov,Brno-venkov,3703,49.35,16.4333
666 02,P?edklášte?í,Brno-venkov,3703,49.35,16.4
666 02,Št?pánovice,Brno-venkov,3703,49.3667,16.3833
666 03,Nuzí?ov,Brno-venkov,3703,49.3333,16.5167
666 03,Skali?ka,Brno-venkov,3703,49.35,16.5167
666 03,Hrad?any,Brno-venkov,3703,49.3333,16.45
666 03,Sentice,Brno-venkov,3703,49.3167,16.45
666 03,Malhostovice,Brno-venkov,3703,49.3333,16.5
666 03,Všechovice,Brno-venkov,3703,49.3667,16.4833
667 01,Vojkovice,Brno-venkov,3703,49.05,16.6167
667 01,Židlochovice,Brno-venkov,3703,49.0333,16.6167
690 02,B?eclav (?ást),B?eclav,3704,48.7667,16.85
690 03,B?eclav (Stará B?eclav),B?eclav,3704,48.7667,16.85
690 06,Charvátská Nová Ves,B?eclav,3704,48.7667,16.85
691 01,Moravský Žižkov,B?eclav,3704,48.8333,16.9333
691 02,Velké Bílovice,B?eclav,3704,48.85,16.9
691 03,Rakvice,B?eclav,3704,48.85,16.8167
691 04,P?ítluky,B?eclav,3704,48.85,16.7667
691 05,Zaje?í,B?eclav,3704,48.8667,16.7667
691 06,Velké Pavlovice,B?eclav,3704,48.9,16.8167
691 07,N?m?i?ky,B?eclav,3704,48.9333,16.8167
691 08,Bo?etice,B?eclav,3704,48.9167,16.85
691 09,Vrbice,B?eclav,3704,48.9167,16.9
691 10,Kobylí,B?eclav,3704,48.9333,16.9
691 11,Brumovice,B?eclav,3704,48.95,16.8833
691 12,Boleradice,B?eclav,3704,48.9667,16.8167
691 21,Sedlec,B?eclav,3704,48.7833,16.7
691 22,Pasohlávky,B?eclav,3704,48.9,16.55
691 23,Iva?,B?eclav,3704,48.9167,16.5833
691 23,Nová Ves,B?eclav,3704,48.9708,16.5375
691 23,Cvr?ovice,B?eclav,3704,48.9833,16.5167
691 23,Smolín,B?eclav,3704,49,16.5333
691 23,Poho?elice,B?eclav,3704,48.9833,16.5167
691 24,P?ibice,B?eclav,3704,48.9667,16.5833
691 25,Vranovice,B?eclav,3704,48.9667,16.6
691 26,Pouzd?any,B?eclav,3704,48.9333,16.6167
691 27,Popice,B?eclav,3704,48.9333,16.6667
691 29,Dolní V?stonice,B?eclav,3704,48.8833,16.65
691 30,Vlasatice,B?eclav,3704,48.9333,16.4833
691 41,Poštorná,B?eclav,3704,48.75,16.8667
691 42,Úvaly,B?eclav,3704,48.7333,16.6833
691 42,Valtice,B?eclav,3704,48.75,16.75
691 43,Hlohovec,B?eclav,3704,48.7833,16.7667
691 44,Lednice,B?eclav,3704,48.8,16.8
691 44,Nejdek,B?eclav,3704,48.8167,16.7667
691 45,Podivín,B?eclav,3704,48.8333,16.85
691 46,Ladná,B?eclav,3704,48.8,16.8667
691 51,Lanžhot,B?eclav,3704,48.7333,16.9667
691 52,Kostice,B?eclav,3704,48.75,16.9833
691 53,Tvrdonice,B?eclav,3704,48.7667,17
691 54,Týnec,B?eclav,3704,48.7833,17.0167
691 55,Moravská Nová Ves,B?eclav,3704,48.8,17.0167
691 56,Hrušky,B?eclav,3704,48.7833,16.9833
691 62,Uher?ice,B?eclav,3704,48.9667,16.6667
691 63,Velké N?m?ice,B?eclav,3704,48.9833,16.6667
691 64,Nosislav,B?eclav,3704,49.0167,16.6667
691 65,K?epice,B?eclav,3704,49,16.7167
691 67,Šakvice,B?eclav,3704,48.9,16.7
691 71,Diváky,B?eclav,3704,48.9833,16.7833
691 72,Bohumilice,B?eclav,3704,49.0167,16.9
691 72,Kašnice,B?eclav,3704,49,16.8833
691 72,Mork?vky,B?eclav,3704,48.9667,16.8667
691 72,Klobouky u Brna,B?eclav,3704,48.9944,16.8833
691 73,Krumví?,B?eclav,3704,48.9833,16.9167
691 74,Velké Host?rádky,B?eclav,3704,49.0333,16.8667
691 75,Borkovany,B?eclav,3704,49.0333,16.8167
691 76,Šitbo?ice,B?eclav,3704,49.0167,16.7833
691 81,B?ezí,B?eclav,3704,48.8167,16.5667
691 81,Dobré Pole,B?eclav,3704,48.8167,16.5333
691 82,Novosedly,B?eclav,3704,48.8333,16.5
691 82,Nový P?erov,B?eclav,3704,48.8167,16.5
691 83,Jevišovka,B?eclav,3704,48.8333,16.4667
691 83,Drnholec,B?eclav,3704,48.85,16.5
691 85,Dolní Dunajovice,B?eclav,3704,48.85,16.6
691 86,Perná,B?eclav,3704,48.85,16.6333
691 88,Milovice,B?eclav,3704,48.85,16.7
691 89,Bulhary,B?eclav,3704,48.8333,16.75
692 01,Bavory,B?eclav,3704,48.8333,16.6167
692 01,Strachotín,B?eclav,3704,48.9,16.65
692 01,Horní V?stonice,B?eclav,3704,48.8667,16.6333
692 01,Klentnice,B?eclav,3704,48.85,16.65
692 01,Nové Mlýny,B?eclav,3704,48.8667,16.7333
692 01,Mikulov,B?eclav,3704,48.8,16.6333
692 01,Pavlov,B?eclav,3704,48.8667,16.6667
692 01,Brod nad Dyjí,B?eclav,3704,48.8833,16.5333
693 01,Horní Bojanovice,B?eclav,3704,48.95,16.8
693 01,Nikol?ice,B?eclav,3704,48.9833,16.75
693 01,Hustope?e,B?eclav,3704,48.9333,16.7333
693 01,Starovice,B?eclav,3704,48.95,16.7167
693 01,Kurd?jov,B?eclav,3704,48.95,16.7667
693 01,Starovi?ky,B?eclav,3704,48.9167,16.7667
760 01,Zlínské Paseky,Zlín,3705,49.2292,17.6688
760 01,P?íluky,Zlín,3705,49.2333,17.7167
760 01,Kudlov,Zlín,3705,49.2167,17.6833
760 01,Mladcová,Zlín,3705,49.2333,17.65
760 01,Zlín,Zlín,3705,49.2333,17.6667
760 01,B?eznice,Zlín,3705,49.2,17.6667
760 01,Jaroslavice,Zlín,3705,49.2167,17.7
760 01,Racková,Zlín,3705,49.2833,17.6333
760 01,Prštné,Zlín,3705,49.2167,17.6333
760 05,Zlín (Jižní Svahy),Zlín,3705,49.2292,17.6688
763 01,Machová,Zlín,3705,49.25,17.55
763 01,Hostišová,Zlín,3705,49.25,17.6
763 01,Sazovice,Zlín,3705,49.2333,17.5667
763 01,Myslo?ovice,Zlín,3705,49.2667,17.5667
763 02,Chlum,Zlín,3705,49.2333,17.6
763 02,Lhota,Zlín,3705,49.5,17.6167
763 02,Karlovice,Zlín,3705,49.1833,17.5833
763 02,Lhotka,Zlín,3705,49.5833,17.7167
763 02,Louky,Zlín,3705,49.2167,17.6167
763 02,Te?ovice,Zlín,3705,49.2167,17.5833
763 02,Malenovice,Zlín,3705,49.2167,17.6
763 07,Kelníky,Zlín,3705,49.1167,17.65
763 07,H?ivín?v Újezd,Zlín,3705,49.1167,17.7
763 07,Dobrkovice,Zlín,3705,49.1,17.6667
763 07,Velký O?echov,Zlín,3705,49.1167,17.6833
763 11,Hvozdná,Zlín,3705,49.25,17.75
763 11,Lužkovice,Zlín,3705,49.2167,17.75
763 11,Kle??vka,Zlín,3705,49.2333,17.7667
763 11,Ostrata,Zlín,3705,49.2667,17.7667
763 11,Lípa,Zlín,3705,49.2167,17.7667
763 11,Želechovice nad D?evnicí,Zlín,3705,49.2167,17.75
763 12,Ublo,Zlín,3705,49.2333,17.9
763 12,Chrast?šov,Zlín,3705,49.25,17.8667
763 12,Zádve?ice-Raková,Zlín,3705,49.2296,17.8685
763 12,Lutonina,Zlín,3705,49.2333,17.8833
763 12,Zádve?ice,Zlín,3705,49.2167,17.8
763 12,Brat?ejov,Zlín,3705,49.2167,17.9167
763 12,Jasenná,Zlín,3705,49.25,17.9
763 12,Raková,Zlín,3705,49.2333,17.8167
763 12,Lhotsko,Zlín,3705,49.2167,17.8833
763 12,Vizovice,Zlín,3705,49.2167,17.85
763 14,Štípa,Zlín,3705,49.2667,17.7333
763 14,Velíková,Zlín,3705,49.2833,17.7667
763 14,Kostelec,Zlín,3705,49.7167,17.9333
763 15,Veselá,Zlín,3705,49.2333,17.7833
763 15,Hrobice,Zlín,3705,49.2833,17.8
763 15,Slušovice,Zlín,3705,49.25,17.8
763 15,Neubuz,Zlín,3705,49.2667,17.8333
763 15,Všemina,Zlín,3705,49.2833,17.8667
763 15,B?ezová,Zlín,3705,49.2667,17.8
763 15,Dešná,Zlín,3705,49.2667,17.85
763 16,Horní Ves,Zlín,3705,49.2833,17.7
763 16,Dolní Ves,Zlín,3705,49.2833,17.6833
763 16,Vítová,Zlín,3705,49.3,17.7167
763 16,Fryšták,Zlín,3705,49.3,17.7
763 16,Lukove?ek,Zlín,3705,49.3,17.6667
763 17,Lukov,Zlín,3705,49.3,17.7333
763 18,Trnava,Zlín,3705,49.3,17.8333
763 18,Podkopná Lhota,Zlín,3705,49.3167,17.8333
763 19,Vl?ková,Zlín,3705,49.3167,17.7667
763 19,Kašava,Zlín,3705,49.3,17.7833
763 19,Držková,Zlín,3705,49.3167,17.8
763 21,Rudimov,Zlín,3705,49.0833,17.8333
763 21,Hrádek na Vlárské dráze,Zlín,3705,49.0813,17.8771
763 21,Petr?vka,Zlín,3705,49.1,17.8167
763 21,Divnice,Zlín,3705,49.0813,17.8771
763 21,Lipová,Zlín,3705,49.1167,17.8833
763 21,Nevšová,Zlín,3705,49.1167,17.85
763 21,Šanov,Zlín,3705,49.05,17.9
763 21,Kochavec,Zlín,3705,49.0333,17.9333
763 21,Rokytnice,Zlín,3705,49.0667,17.9167
763 21,Bohuslavice nad Vlá?í,Zlín,3705,49.0813,17.8771
763 21,Slavi?ín,Zlín,3705,49.0833,17.8833
763 23,Slopné,Zlín,3705,49.15,17.85
763 23,Horní Lhota,Zlín,3705,49.15,17.8
763 23,Sehradice,Zlín,3705,49.1333,17.8167
763 23,Dolní Lhota,Zlín,3705,49.1333,17.8167
763 24,Vrb?tice,Zlín,3705,49.1167,17.95
763 24,Haluzice,Zlín,3705,49.1333,17.9
763 24,Vlachovice,Zlín,3705,49.1333,17.9333
763 25,Újezd,Zlín,3705,49.1667,17.9
763 25,Lou?ka,Zlín,3705,49.4333,17.8333
763 25,Vysoké Pole,Zlín,3705,49.1833,17.9333
763 25,Drnovice,Zlín,3705,49.1833,17.9667
763 26,Žilín,Zlín,3705,49.0833,17.7833
763 26,Kladná,Zlín,3705,49.0833,17.7833
763 26,?etechov,Zlín,3705,49.1333,17.75
763 26,Podhradí,Zlín,3705,49.1333,17.7667
763 26,Pozlovice,Zlín,3705,49.1333,17.7833
763 26,Luha?ovice,Zlín,3705,49.1,17.7667
763 31,Brumov,Zlín,3705,49.1,18.0333
763 31,Bylnice,Zlín,3705,49.0833,18.0167
763 31,Brumov-Bylnice,Zlín,3705,49.0917,18.025
763 32,Návojná,Zlín,3705,49.1167,18.05
763 32,Nedašova Lhota,Zlín,3705,49.1167,18.0833
763 32,Nedašov,Zlín,3705,49.1,18.0667
763 33,Popov,Zlín,3705,49.0833,17.9667
763 33,Jest?abí,Zlín,3705,49.0667,17.9667
763 33,Štítná nad Vlá?í,Zlín,3705,49.0667,17.9833
763 34,Svatý Št?pán,Zlín,3705,49.05,18.0333
763 34,Sidonie,Zlín,3705,49.05,18.0333
763 41,Polichno,Zlín,3705,49.0667,17.7167
763 41,Ka?ovice,Zlín,3705,49.1167,17.65
763 41,Pradlisko,Zlín,3705,49.1333,17.7333
763 41,Ludkovice,Zlín,3705,49.1167,17.7333
763 41,Biskupice,Zlín,3705,49.0833,17.7167
763 45,Provodov,Zlín,3705,49.1667,17.7333
763 45,B?ez?vky,Zlín,3705,49.15,17.7
763 45,Doubravy,Zlín,3705,49.1333,17.6667
763 51,Salaš,Zlín,3705,49.1833,17.6167
763 51,Bohuslavice u Zlína,Zlín,3705,49.1667,17.6083
763 51,Šarovy,Zlín,3705,49.15,17.6
763 61,Komárov,Zlín,3705,49.15,17.5667
763 61,Napajedla,Zlín,3705,49.1667,17.5333
763 61,Poho?elice,Zlín,3705,49.1833,17.5333
763 61,Old?ichovice,Zlín,3705,49.1833,17.5667
763 61,Žlutava,Zlín,3705,49.2,17.5
763 62,Tluma?ov,Zlín,3705,49.25,17.5
763 63,Halenkovice,Zlín,3705,49.1667,17.4667
763 64,Spytihn?v,Zlín,3705,49.15,17.5167
765 02,Kvítkovice,Zlín,3705,49.2,17.55
765 02,Otrokovice,Zlín,3705,49.2,17.5333
766 01,Vlachova Lhota,Zlín,3705,49.15,17.95
766 01,Lipina,Zlín,3705,49.1333,17.9833
766 01,Tichov,Zlín,3705,49.1833,17.9833
766 01,Valašské Klobouky,Zlín,3705,49.15,18
766 01,Smolina,Zlín,3705,49.15,18
766 01,K?ekov,Zlín,3705,49.1333,17.9667
766 01,Pote?,Zlín,3705,49.15,18.0333
766 01,Mirošov,Zlín,3705,49.15,17.9833
695 01,Hodonín,Hodonín,3706,48.8667,17.1333
696 01,Rohatec,Hodonín,3706,48.9333,17.1667
696 02,Ratíškovice,Hodonín,3706,48.9333,17.1667
696 03,Dub?any,Hodonín,3706,48.9167,17.1
696 04,Mist?ín,Hodonín,3706,48.9667,17.0833
696 04,Svatobo?ice-Mist?ín,Hodonín,3706,48.975,17.0917
696 04,Svatobo?ice,Hodonín,3706,48.9833,17.1
696 05,Milotice,Hodonín,3706,48.9667,17.1333
696 06,Vacenovice,Hodonín,3706,48.95,17.1833
696 11,Mut?nice,Hodonín,3706,48.9167,17.0167
696 12,Hovorany,Hodonín,3706,48.95,17
696 13,Šardice,Hodonín,3706,48.9667,17.0333
696 14,Karlín,Hodonín,3706,48.9667,16.9833
696 14,Terezín,Hodonín,3706,48.95,16.9333
696 14,?ej?,Hodonín,3706,48.9333,16.9667
696 15,?ejkovice,Hodonín,3706,48.9,16.95
696 16,Starý Poddvorov,Hodonín,3706,48.8833,16.9833
696 16,Nový Poddvorov,Hodonín,3706,48.8667,16.9667
696 17,Dolní Bojanovice,Hodonín,3706,48.85,17.0167
696 18,Lužice,Hodonín,3706,48.85,17.0667
696 19,T?šice,Hodonín,3706,48.8167,17.0667
696 19,Mikul?ice,Hodonín,3706,48.8167,17.05
696 21,Josefov,Hodonín,3706,48.8333,17.0167
696 21,Prušánky,Hodonín,3706,48.8333,16.9833
696 31,Ostrovánky,Hodonín,3706,49.05,17.0833
696 31,Bukovany,Hodonín,3706,49.05,17.1
696 31,Nechvalín,Hodonín,3706,49.05,17.0833
696 32,Ždánice,Hodonín,3706,49.0667,17.0333
696 33,Archlebov,Hodonín,3706,49.05,17.0167
696 33,Draž?vky,Hodonín,3706,49.0333,17.0167
696 34,Silni?ná,Hodonín,3706,49.05,16.9667
696 34,Žarošice,Hodonín,3706,49.05,16.9667
696 34,Zdravá Voda,Hodonín,3706,49.0667,16.95
696 34,Uh?ice,Hodonín,3706,49.05,16.95
696 35,Dambo?ice,Hodonín,3706,49.0333,16.9167
696 36,Násedlovice,Hodonín,3706,49.0167,16.9667
696 37,Želetice,Hodonín,3706,49.0167,17
696 37,Nenkovice,Hodonín,3706,49,17
696 38,Stav?šice,Hodonín,3706,49,17.0333
696 38,Strážovice,Hodonín,3706,49.0167,17.05
696 39,Lov?ice,Hodonín,3706,49.0833,17.0667
696 41,Vlkoš,Hodonín,3706,48.9833,17.1667
696 41,Skoronice,Hodonín,3706,48.9833,17.15
696 42,Vracov,Hodonín,3706,48.9833,17.2167
696 47,Žeravice,Hodonín,3706,49.0333,17.2333
696 48,Ježov,Hodonín,3706,49.0333,17.2167
696 48,Skalka,Hodonín,3706,49.0333,17.2167
696 49,Žádovice,Hodonín,3706,49.0167,17.2
696 49,Kel?any,Hodonín,3706,49,17.1833
696 50,Hýsly,Hodonín,3706,49.0333,17.1833
696 50,Moravany,Hodonín,3706,49.05,17.1667
696 51,?eložnice,Hodonín,3706,49.05,17.15
696 51,Kostelec,Hodonín,3706,49.0333,17.15
696 55,Bohuslavice,Hodonín,3706,49.05,17.1333
696 61,Lidé?ovice,Hodonín,3706,48.9167,17.3333
696 61,Vnorovy,Hodonín,3706,48.9333,17.35
696 62,Strážnice,Hodonín,3706,48.9,17.3167
696 63,Žeraviny,Hodonín,3706,48.9167,17.4
696 63,Hroznová Lhota,Hodonín,3706,48.9167,17.3833
696 63,Tasov,Hodonín,3706,48.9,17.4333
696 63,Kozojídky,Hodonín,3706,48.9167,17.4
696 64,Tvarožná Lhota,Hodonín,3706,48.8833,17.3667
696 64,Kn?ždub,Hodonín,3706,48.8833,17.3833
696 65,Petrov,Hodonín,3706,48.8833,17.2833
696 66,Sudom??ice,Hodonín,3706,48.8667,17.2667
696 67,Rad?jov,Hodonín,3706,48.8667,17.35
696 71,Blatni?ka,Hodonín,3706,48.9333,17.5333
696 71,Suchov,Hodonín,3706,48.9167,17.5667
696 71,Blatnice pod Svatým Antonínkem,Hodonín,3706,48.925,17.55
696 72,Lipov,Hodonín,3706,48.9,17.45
696 73,Hrubá Vrbka,Hodonín,3706,48.8667,17.4833
696 73,Kuželov,Hodonín,3706,48.8667,17.5
696 73,Malá Vrbka,Hodonín,3706,48.8667,17.4667
696 74,Vápenky,Hodonín,3706,48.8667,17.6333
696 74,Nová Lhota,Hodonín,3706,48.8667,17.5833
696 74,Velká nad Veli?kou,Hodonín,3706,48.8833,17.5333
696 74,Javorník,Hodonín,3706,48.8667,17.5333
696 76,Louka,Hodonín,3706,48.9167,17.5
696 81,Bzenec,Hodonín,3706,48.9833,17.2667
696 83,Domanín,Hodonín,3706,49,17.2833
696 84,Syrovín,Hodonín,3706,49.0333,17.2667
696 84,T?mice,Hodonín,3706,49,17.2667
696 85,Moravský Písek,Hodonín,3706,48.9833,17.3333
697 01,Boršov,Hodonín,3706,49.0333,17.1167
697 01,V?te?ov,Hodonín,3706,49.0333,17.05
697 01,N?t?ice,Hodonín,3706,49.0167,17.1333
697 01,V?esovice,Hodonín,3706,49.0667,17.2167
697 01,Labuty,Hodonín,3706,49.05,17.2167
697 01,Kyjov,Hodonín,3706,49.0167,17.1167
697 01,Sob?lky,Hodonín,3706,49.0167,17.0833
698 01,Zarazice,Hodonín,3706,48.9333,17.3667
698 01,Milokoš?,Hodonín,3706,48.9667,17.4
698 01,Veselí nad Moravou,Hodonín,3706,48.95,17.4
394 68,Panské Dubenky,Jihlava,3707,49.2167,15.2667
586 01,Kosov,Jihlava,3707,49.3833,15.6333
586 01,Staré Hory,Jihlava,3707,49.4167,15.5667
586 01,Jihlava,Jihlava,3707,49.4,15.5833
586 01,Sasov,Jihlava,3707,49.3833,15.6
586 01,M?šín,Jihlava,3707,49.4333,15.6667
586 01,Hosov,Jihlava,3707,49.3833,15.5333
586 01,Ran?í?ov,Jihlava,3707,49.3667,15.6
586 01,Pístov,Jihlava,3707,49.3833,15.5667
586 01,Hruškové Dvory,Jihlava,3707,49.4167,15.6167
586 01,Vysoká,Jihlava,3707,49.3667,15.5333
586 01,Hybrálec,Jihlava,3707,49.4333,15.5667
586 01,Popice,Jihlava,3707,49.35,15.55
586 01,Pávov,Jihlava,3707,49.3956,15.5878
586 01,Zborná,Jihlava,3707,49.4333,15.5833
586 01,?ížov,Jihlava,3707,49.35,15.5833
586 01,Heroltice,Jihlava,3707,49.4333,15.6333
586 02,Antonín?v D?l,Jihlava,3707,49.4667,15.6
586 02,?ervený K?íž,Jihlava,3707,49.4667,15.6
586 03,Malý Beranov,Jihlava,3707,49.4,15.6333
586 05,Horní Kosov,Jihlava,3707,49.4,15.55
588 01,Smr?ná,Jihlava,3707,49.4833,15.5333
588 05,Hubenov,Jihlava,3707,49.4,15.4667
588 05,Dušejov,Jihlava,3707,49.4,15.4333
588 05,Opatov,Jihlava,3707,49.4333,15.4
588 05,Jedlov,Jihlava,3707,49.4,15.45
588 05,Dudín,Jihlava,3707,49.45,15.4
588 05,Milí?ov,Jihlava,3707,49.4,15.4
588 05,Boršov,Jihlava,3707,49.4,15.4333
588 05,Hojkov,Jihlava,3707,49.3833,15.4167
588 05,Mirošov,Jihlava,3707,49.3833,15.4667
588 11,St?ítež,Jihlava,3707,49.4667,15.6333
588 12,Dobronín,Jihlava,3707,49.4833,15.6667
588 13,Janovice,Jihlava,3707,49.4833,15.7833
588 13,Dobroutov,Jihlava,3707,49.4667,15.7333
588 13,Polná,Jihlava,3707,49.4833,15.7167
588 13,Ždírec,Jihlava,3707,49.45,15.6833
588 13,Hrbov,Jihlava,3707,49.5,15.75
588 13,Skrýšov,Jihlava,3707,49.5,15.7667
588 13,Brzkov,Jihlava,3707,49.5333,15.7333
588 13,V?žni?ka,Jihlava,3707,49.4667,15.7167
588 13,Kamenná,Jihlava,3707,49.5167,15.65
588 13,Záborná,Jihlava,3707,49.4833,15.7667
588 13,Nové Dvory,Jihlava,3707,49.5,15.6833
588 21,Vysoké Studnice,Jihlava,3707,49.4,15.7333
588 21,Kozlov,Jihlava,3707,49.4167,15.7
588 21,Bradlo,Jihlava,3707,49.4,15.6667
588 21,Velký Beranov,Jihlava,3707,49.4,15.6667
588 21,Hen?ov,Jihlava,3707,49.4167,15.65
588 21,Jeclov,Jihlava,3707,49.3833,15.6833
588 22,P?ím?lkov,Jihlava,3707,49.35,15.7333
588 22,Komárovice,Jihlava,3707,49.3333,15.6667
588 22,P?edbo?,Jihlava,3707,49.3833,15.6833
588 22,Luka nad Jihlavou,Jihlava,3707,49.3667,15.7
588 22,St?ížov,Jihlava,3707,49.35,15.7
588 22,Bítov?ice,Jihlava,3707,49.3593,15.7148
588 22,Svatoslav,Jihlava,3707,49.35,15.7
588 22,Otín,Jihlava,3707,49.3833,15.7
588 22,Vržanov,Jihlava,3707,49.35,15.75
588 22,Kameni?ka,Jihlava,3707,49.3667,15.8
588 23,Kamenice,Jihlava,3707,49.3667,15.7833
588 24,?eho?ov,Jihlava,3707,49.4,15.7833
588 25,Jersín,Jihlava,3707,49.4167,15.8333
588 26,Zho?,Jihlava,3707,49.45,15.7667
588 27,Stáj,Jihlava,3707,49.4667,15.8
588 27,Nad?jov,Jihlava,3707,49.4333,15.7667
588 27,Rybné,Jihlava,3707,49.4167,15.7333
588 27,Jamné,Jihlava,3707,49.4333,15.7167
588 27,Arnolec,Jihlava,3707,49.4333,15.8167
588 27,Lipina,Jihlava,3707,49.45,15.7333
588 27,V?žnice,Jihlava,3707,49.4167,15.7667
588 27,Mezi?í?ko,Jihlava,3707,49.4,15.85
588 31,Puklice,Jihlava,3707,49.3667,15.6667
588 31,Petrovice,Jihlava,3707,49.3833,15.6667
588 32,Uh?ínovice,Jihlava,3707,49.3167,15.65
588 32,Brtnice,Jihlava,3707,49.3167,15.6833
588 32,Studénky,Jihlava,3707,49.3667,15.6333
588 32,Dolní Smr?né,Jihlava,3707,49.3167,15.75
588 32,P?íseka,Jihlava,3707,49.35,15.65
588 32,Panská Lhota,Jihlava,3707,49.3167,15.7167
588 32,Malé,Jihlava,3707,49.3333,15.7
588 32,Jest?ebí,Jihlava,3707,49.3,15.65
588 33,Rosice,Jihlava,3707,49.3333,15.6167
588 33,Suchá,Jihlava,3707,49.3,15.5833
588 33,Prost?edkovice,Jihlava,3707,49.3,15.5833
588 33,Otín,Jihlava,3707,49.2667,15.5667
588 33,Sokolí?ko,Jihlava,3707,49.3,15.6167
588 33,Stona?ov,Jihlava,3707,49.2833,15.5833
588 33,Lou?ky,Jihlava,3707,49.3333,15.5667
588 33,Pavlov,Jihlava,3707,49.25,15.55
588 33,Cerekvi?ka,Jihlava,3707,49.3333,15.5833
588 33,Hladov,Jihlava,3707,49.2167,15.6167
588 33,Beranovec,Jihlava,3707,49.3167,15.5667
588 34,Dlouhá Brtnice,Jihlava,3707,49.2333,15.6
588 35,Vílanec,Jihlava,3707,49.3333,15.5833
588 41,Rantí?ov,Jihlava,3707,49.4167,15.5167
588 41,Rounek,Jihlava,3707,49.4238,15.5
588 41,Vyskytná nad Jihlavou,Jihlava,3707,49.4167,15.5167
588 41,Bílý Kámen,Jihlava,3707,49.4333,15.5167
588 41,Ježená,Jihlava,3707,49.4167,15.4667
588 41,Hlávkov,Jihlava,3707,49.4333,15.4833
588 41,Plandry,Jihlava,3707,49.4167,15.5333
588 41,Ji?ín,Jihlava,3707,49.4333,15.4667
588 42,Ústí,Jihlava,3707,49.4667,15.4167
588 42,Branišov,Jihlava,3707,49.4667,15.4333
588 42,Velešov,Jihlava,3707,49.4833,15.45
588 42,Kalhov,Jihlava,3707,49.4833,15.45
588 42,Zbinohy,Jihlava,3707,49.4833,15.4833
588 42,Šimanov,Jihlava,3707,49.4667,15.45
588 42,Zbilidy,Jihlava,3707,49.4833,15.4333
588 42,V?trný Jeníkov,Jihlava,3707,49.4833,15.4833
588 44,Rohozná,Jihlava,3707,49.35,15.4
588 45,Dolní Cerekev,Jihlava,3707,49.35,15.4667
588 51,Sp?lov,Jihlava,3707,49.3333,15.45
588 51,Nový Sv?t,Jihlava,3707,49.35,15.4667
588 51,Rácov,Jihlava,3707,49.2833,15.4
588 51,Nová Ves,Jihlava,3707,49.8333,15.8167
588 51,Batelov,Jihlava,3707,49.3167,15.4
588 51,Kališt?,Jihlava,3707,49.25,15.3
588 51,Jihlávka,Jihlava,3707,49.2667,15.2833
588 51,Cejle,Jihlava,3707,49.3667,15.4833
588 51,Švábov,Jihlava,3707,49.3167,15.3667
588 51,Lov?tín,Jihlava,3707,49.2833,15.4167
588 51,Býkovec,Jihlava,3707,49.2333,15.2833
588 51,Dvorce,Jihlava,3707,49.3833,15.4833
588 51,Bezd??ín,Jihlava,3707,49.3167,15.3833
