Postal Code,Place Name,State,Latitude,Longitude
23571,Sheikh Dheri,NWFP Peshawar,34.0367,72.3975
23580,Jalsai,NWFP Peshawar,34.0472,72.3311
23590,Manki,NWFP Peshawar,34.0086,72.3286
23591,Beka,NWFP Peshawar,33.9936,72.3475
23600,Jalbai,NWFP Peshawar,34.0142,72.2681
23610,Tordher,NWFP Peshawar,33.9911,72.2867
23611,Tano,NWFP Peshawar,33.9967,72.3217
23620,Jehan Gira,NWFP Peshawar,33.0416,70.779
24000,Khair Abad,NWFP Peshawar,33.8349,72.1071
24001,Inzari,NWFP Peshawar,33.85,72.1281
24010,Nizam Pur,NWFP Peshawar,32.345,72.9332
24011,Garo,NWFP Peshawar,34.39,72.3872
24020,Allah Bakhash Colony,NWFP Peshawar,33.9818,72.1968
24021,Nandrak,NWFP Peshawar,34.0133,72.1792
24030,Shaidu,NWFP Peshawar,33.9772,72.1817
24031,Mian Isa,NWFP Peshawar,33.9936,72.1933
24040,Akora Khattak,NWFP Peshawar,34.0036,72.1261
24041,Mali Khel,NWFP Peshawar,32.8322,70.4947
24050,Pir Sabaq,NWFP Peshawar,33.6747,71.9975
24080,Risal Pur,NWFP Peshawar,34.2873,71.8271
24081,Bara Banda,NWFP Peshawar,34.0842,72.0289
24100,Nowshera G.P.O.,NWFP Peshawar,33.8106,71.1907
24101,Khesari,NWFP Peshawar,31.6653,70.0522
24110,Nowshera City,NWFP Peshawar,33.8828,71.5928
24111,Khesh Ki Payan,NWFP Peshawar,33.8828,71.5928
24130,Ziarat Kaka Sahib,NWFP Peshawar,33.9258,72.0411
24131,Walai,NWFP Peshawar,33.9556,72.06
24140,Manki Sharif,NWFP Peshawar,33.8828,71.5928
24150,Colony Sarhad Textile Mills,NWFP Peshawar,33.8828,71.5928
24160,Feroz Sons Nowshera,NWFP Peshawar,33.8828,71.5928
24170,Adamjee Paper Board Mills,NWFP Peshawar,33.8828,71.5928
24180,Pirpai,NWFP Peshawar,33.9833,71.8833
24181,Aza Khel Payan,NWFP Peshawar,33.9833,71.8833
24190,Azakhel,NWFP Peshawar,33.8828,71.5928
24200,Dagai Banda,NWFP Peshawar,34.1459,71.7973
24210,Pabbi,NWFP Peshawar,34.0106,71.7989
24211,Peshongri,NWFP Peshawar,34.0106,71.7989
24220,Pabbi Railway Station,NWFP Peshawar,34.4631,71.7567
24221,Aman Kot,NWFP Peshawar,34.655,71.61
24240,Jallozai,NWFP Peshawar,33.9167,71.8167
24241,Spin Kani Kalan,NWFP Peshawar,33.9167,71.8167
24250,Spin Khak,NWFP Peshawar,33.8667,71.7667
24251,Chandan Ghari,NWFP Peshawar,33.8667,71.7667
24260,Dak Ismail Khel,NWFP Peshawar,34.1459,71.7973
24261,Chapari,NWFP Peshawar,34.1459,71.7973
24270,Saleh Khana,NWFP Peshawar,33.85,71.8833
24271,Bakhtai,NWFP Peshawar,33.85,71.8833
