Postal Code,Place Name,State,County,City,Latitude,Longitude
8151,Sankt Bartholomä,Steiermark,Politischer Bezirk Graz Umgebung,Sankt Bartholomä,47.0667,15.25
8152,Hitzendorf,Steiermark,Politischer Bezirk Graz Umgebung,Hitzendorf,47.0344,15.3044
8153,Übelbach,Steiermark,Politischer Bezirk Graz Umgebung,Übelbach,47.2253,15.2361
8160,Kumberg,Steiermark,Politischer Bezirk Graz Umgebung,Kumberg,47.15,15.5333
8162,Tulwitz,Steiermark,Politischer Bezirk Graz Umgebung,Tulwitz,47.2768,15.4453
8163,Tulwitz,Steiermark,Politischer Bezirk Graz Umgebung,Tulwitz,47.3295,15.3713
8171,Sankt Kathrein am Offenegg,Steiermark,Politischer Bezirk Weiz,Sankt Kathrein am Offenegg,47.3,15.5833
8172,Naintsch,Steiermark,Politischer Bezirk Weiz,Naintsch,47.3139,15.6278
8181,Kumberg,Steiermark,Politischer Bezirk Graz Umgebung,Kumberg,47.15,15.5333
8182,Puch bei Weiz,Steiermark,Politischer Bezirk Weiz,Puch bei Weiz,47.2167,15.7167
8183,Floing,Steiermark,Politischer Bezirk Weiz,Floing,47.2667,15.75
8184,Floing,Steiermark,Politischer Bezirk Weiz,Floing,47.2667,15.75
8190,Gschaid bei Birkfeld,Steiermark,Politischer Bezirk Weiz,Gschaid bei Birkfeld,47.3333,15.7333
8191,Koglhof,Steiermark,Politischer Bezirk Weiz,Koglhof,47.3167,15.6833
8192,Strallegg,Steiermark,Politischer Bezirk Weiz,Strallegg,47.4,15.7167
8200,Nestelbach bei Graz,Steiermark,Politischer Bezirk Graz Umgebung,Nestelbach bei Graz,47.0667,15.6
8211,Preßguts,Steiermark,Politischer Bezirk Weiz,Preßguts,47.1706,15.7371
8212,Gersdorf an der Feistritz,Steiermark,Politischer Bezirk Weiz,Gersdorf an der Feistritz,47.1667,15.85
8221,Blaindorf,Steiermark,Politischer Bezirk Hartberg,Blaindorf,47.1667,15.85
8222,Blaindorf,Steiermark,Politischer Bezirk Hartberg,Blaindorf,47.1667,15.85
8223,Stubenberg,Steiermark,Politischer Bezirk Hartberg,Stubenberg,47.2333,15.8
8224,Kaindorf,Steiermark,Politischer Bezirk Hartberg,Kaindorf,47.2197,15.9235
8225,Stambach,Steiermark,Politischer Bezirk Hartberg,Stambach,47.3471,15.9291
8230,Hartberg Umgebung,Steiermark,Politischer Bezirk Hartberg,Hartberg Umgebung,47.2721,15.9322
8232,Stambach,Steiermark,Politischer Bezirk Hartberg,Stambach,47.3471,15.9291
8233,Lafnitz,Steiermark,Politischer Bezirk Hartberg,Lafnitz,47.3667,16.0167
8234,Schlag bei Thalberg,Steiermark,Politischer Bezirk Hartberg,Schlag bei Thalberg,47.4167,15.9833
8240,Pinkafeld,Burgenland,Politischer Bezirk Oberwart,Pinkafeld,47.3667,16.1167
8241,Dechantskirchen,Steiermark,Politischer Bezirk Hartberg,Dechantskirchen,47.4167,16.0167
8242,Sankt Lorenzen am Wechsel,Steiermark,Politischer Bezirk Hartberg,Sankt Lorenzen am Wechsel,47.4333,15.95
8243,Pinggau,Steiermark,Politischer Bezirk Hartberg,Pinggau,47.4333,16.0667
8244,Zöbern,Niederösterreich,Politischer Bezirk Neunkirchen,Zöbern,47.5,16.1167
8250,Sonnhofen,Steiermark,Politischer Bezirk Hartberg,Sonnhofen,47.3509,15.8044
8251,Riegersberg,Steiermark,Politischer Bezirk Hartberg,Riegersberg,47.4333,15.9056
8252,Riegersberg,Steiermark,Politischer Bezirk Hartberg,Riegersberg,47.4333,15.8833
8253,Mönichwald,Steiermark,Politischer Bezirk Hartberg,Mönichwald,47.45,15.8667
8254,Wenigzell,Steiermark,Politischer Bezirk Hartberg,Wenigzell,47.4167,15.7833
8255,Sankt Jakob im Walde,Steiermark,Politischer Bezirk Hartberg,Sankt Jakob im Walde,47.4667,15.7833
8261,Nestelbach im Ilztal,Steiermark,Politischer Bezirk Fürstenfeld,Nestelbach im Ilztal,47.0833,15.8667
8262,Ilz,Steiermark,Politischer Bezirk Fürstenfeld,Ilz,47.0833,15.9167
8263,Großwilfersdorf,Steiermark,Politischer Bezirk Fürstenfeld,Großwilfersdorf,47.0833,15.9833
8264,Hainersdorf,Steiermark,Politischer Bezirk Fürstenfeld,Hainersdorf,47.1167,15.9333
8265,Großsteinbach,Steiermark,Politischer Bezirk Fürstenfeld,Großsteinbach,47.15,15.8833
8271,Großhart,Steiermark,Politischer Bezirk Hartberg,Großhart,47.165,15.9466
8272,Sebersdorf,Steiermark,Politischer Bezirk Hartberg,Sebersdorf,47.2,15.9833
8273,Großhart,Steiermark,Politischer Bezirk Hartberg,Großhart,47.165,15.9466
8274,Sankt Magdalena am Lemberg,Steiermark,Politischer Bezirk Hartberg,Sankt Magdalena am Lemberg,47.2282,16.0285
8280,Altenmarkt bei Fürstenfeld,Steiermark,Politischer Bezirk Fürstenfeld,Altenmarkt bei Fürstenfeld,47.05,16.05
8282,Jennersdorf,Burgenland,Politischer Bezirk Jennersdorf,Jennersdorf,46.9385,16.1416
8283,Bad Blumau,Steiermark,Politischer Bezirk Fürstenfeld,Bad Blumau,47.1167,16.05
8291,Burgauberg-Neudauberg,Burgenland,Politischer Bezirk Güssing,Burgauberg-Neudauberg,47.1568,16.1259
8292,Hackerberg,Burgenland,Politischer Bezirk Güssing,Hackerberg,47.2,16.1167
8293,Wörterberg,Burgenland,Politischer Bezirk Güssing,Wörterberg,47.2167,16.1
8294,Rohr bei Hartberg,Steiermark,Politischer Bezirk Hartberg,Rohr bei Hartberg,47.2489,16.0584
8295,Sankt Johann in der Haide,Steiermark,Politischer Bezirk Hartberg,Sankt Johann in der Haide,47.2667,16.0167
8301,Höf-Präbach,Steiermark,Politischer Bezirk Graz Umgebung,Höf-Präbach,47.0418,15.5961
8302,Krumegg,Steiermark,Politischer Bezirk Graz Umgebung,Krumegg,47.0253,15.638
8311,Edelsbach bei Feldbach,Steiermark,Politischer Bezirk Feldbach,Edelsbach bei Feldbach,46.9894,15.8369
8312,Breitenfeld a.d. Rittschein,Steiermark,Politischer Bezirk Feldbach,Breitenfeld an der Rittschein,47.0397,15.9526
8313,Breitenfeld a.d. Rittschein,Steiermark,Politischer Bezirk Feldbach,Breitenfeld an der Rittschein,47.0397,15.9526
8321,Hofstätten an der Raab,Steiermark,Politischer Bezirk Weiz,Hofstätten an der Raab,47.0667,15.7333
8322,Studenzen,Steiermark,Politischer Bezirk Feldbach,Studenzen,47.0058,15.7542
8323,Oberdorf am Hochegg,Steiermark,Politischer Bezirk Feldbach,Oberdorf am Hochegg,46.9786,15.7217
8324,Sankt Stefan im Rosental,Steiermark,Politischer Bezirk Feldbach,Sankt Stefan im Rosental,46.9039,15.71
8330,Feldbach,Steiermark,Politischer Bezirk Feldbach,Feldbach,46.9531,15.8883
8332,Fladnitz im Raabtal,Steiermark,Politischer Bezirk Feldbach,Fladnitz im Raabtal,46.9917,15.7853
8333,Breitenfeld a.d. Rittschein,Steiermark,Politischer Bezirk Feldbach,Breitenfeld an der Rittschein,47.0397,15.9526
8334,Kornberg bei Riegersburg,Steiermark,Politischer Bezirk Feldbach,Kornberg bei Riegersburg,46.9797,15.9135
8341,Baumgarten bei Gnas,Steiermark,Politischer Bezirk Feldbach,Baumgarten bei Gnas,46.9167,15.7667
8342,Gnas,Steiermark,Politischer Bezirk Feldbach,Gnas,46.8731,15.8253
8343,Trautmannsdorf in OstStmk,Steiermark,Politischer Bezirk Feldbach,Trautmannsdorf in Oststeiermark,46.8779,15.8809
8344,Bad Gleichenberg,Steiermark,Politischer Bezirk Feldbach,Bad Gleichenberg,46.8756,15.9086
8345,Krusdorf,Steiermark,Politischer Bezirk Feldbach,Krusdorf,46.8394,15.8608
8350,Welten,Burgenland,Politischer Bezirk Jennersdorf,Sankt Martin an der Raab,46.9292,16.0825
8352,Unterlamm,Steiermark,Politischer Bezirk Feldbach,Unterlamm,46.9795,16.0668
8353,Kapfenstein,Steiermark,Politischer Bezirk Feldbach,Kapfenstein,46.8861,15.9717
8354,Sankt Anna am Aigen,Steiermark,Politischer Bezirk Feldbach,Sankt Anna am Aigen,46.8311,15.9714
8355,Frutten-Gießelsdorf,Steiermark,Politischer Bezirk Feldbach,Frutten-Gießelsdorf,46.8265,15.9409
8361,Unterlamm,Steiermark,Politischer Bezirk Feldbach,Unterlamm,46.9795,16.0668
8362,Breitenfeld a.d. Rittschein,Steiermark,Politischer Bezirk Feldbach,Breitenfeld an der Rittschein,47.1091,15.9097
8380,Jennersdorf,Burgenland,Politischer Bezirk Jennersdorf,Jennersdorf,46.9385,16.1416
8382,Weichselbaum,Burgenland,Politischer Bezirk Jennersdorf,Weichselbaum,46.9425,16.1875
8383,Gritsch,Burgenland,Politischer Bezirk Jennersdorf,Sankt Martin an der Raab,46.9244,16.1053
8384,Neuhaus am Klausenbach,Burgenland,Politischer Bezirk Jennersdorf,Neuhaus am Klausenbach,46.8706,16.0289
8385,Welten,Burgenland,Politischer Bezirk Jennersdorf,Sankt Martin an der Raab,46.9292,16.0825
8401,Kalsdorf bei Graz,Steiermark,Politischer Bezirk Graz Umgebung,Kalsdorf bei Graz,46.9653,15.4803
8402,Werndorf,Steiermark,Politischer Bezirk Graz Umgebung,Werndorf,46.9242,15.4908
8403,Lebring-Sankt Margarethen,Steiermark,Politischer Bezirk Leibnitz,Lebring-Sankt Margarethen,46.8636,15.5278
8410,Zwaring-Pöls,Steiermark,Politischer Bezirk Graz Umgebung,Zwaring-Pöls,46.9097,15.4118
8411,Zwaring-Pöls,Steiermark,Politischer Bezirk Graz Umgebung,Zwaring-Pöls,46.9097,15.4118
8412,Allerheiligen bei Wildon,Steiermark,Politischer Bezirk Leibnitz,Allerheiligen bei Wildon,46.9142,15.5544
8413,Mitterlabill,Steiermark,Politischer Bezirk Feldbach,Mitterlabill,46.8892,15.6356
8421,Schwarzau im Schwarzautal,Steiermark,Politischer Bezirk Feldbach,Schwarzau im Schwarzautal,46.8667,15.6667
8422,Sankt Nikolai ob Draßling,Steiermark,Politischer Bezirk Leibnitz,Sankt Nikolai ob Draßling,46.8089,15.6508
8423,Sankt Veit am Vogau,Steiermark,Politischer Bezirk Leibnitz,Sankt Veit am Vogau,46.7664,15.6391
8424,Gabersdorf,Steiermark,Politischer Bezirk Leibnitz,Gabersdorf,46.7772,15.5842
8430,Seggauberg,Steiermark,Politischer Bezirk Leibnitz,Seggauberg,46.7667,15.5167
8431,Gralla,Steiermark,Politischer Bezirk Leibnitz,Gralla,46.9216,15.5427
8435,Gabersdorf,Steiermark,Politischer Bezirk Leibnitz,Gabersdorf,46.7772,15.5842
8441,Großklein,Steiermark,Politischer Bezirk Leibnitz,Großklein,46.7361,15.4444
8442,Sankt Andrä-Höch,Steiermark,Politischer Bezirk Leibnitz,Sankt Andrä-Höch,46.793,15.4008
8443,Sulmeck-Greith,Steiermark,Politischer Berzirk Deutschlandsberg,Sulmeck-Greith,46.7363,15.3249
8444,Wettmannstätten,Steiermark,Politischer Berzirk Deutschlandsberg,Wettmannstätten,46.8306,15.3872
8451,Tillmitsch,Steiermark,Politischer Bezirk Leibnitz,Tillmitsch,46.8198,15.5015
8452,Sankt Johann im Saggautal,Steiermark,Politischer Bezirk Leibnitz,Sankt Johann im Saggautal,46.7039,15.4028
8453,Oberhaag,Steiermark,Politischer Bezirk Leibnitz,Oberhaag,46.6794,15.3534
8454,Oberhaag,Steiermark,Politischer Bezirk Leibnitz,Oberhaag,46.7173,15.3043
8455,Großradl,Steiermark,Politischer Berzirk Deutschlandsberg,Großradl,46.6642,15.2644
8461,Gabersdorf,Steiermark,Politischer Bezirk Leibnitz,Gabersdorf,46.7772,15.5842
8462,Glanz an der Weinstraße,Steiermark,Politischer Bezirk Leibnitz,Glanz an der Weinstraße,46.6581,15.5171
8463,Gamlitz,Steiermark,Politischer Bezirk Leibnitz,Gamlitz,46.7203,15.5533
8471,Straß in Steiermark,Steiermark,Politischer Bezirk Leibnitz,Straß in Steiermark,46.7272,15.6244
8472,Obervogau,Steiermark,Politischer Bezirk Leibnitz,Obervogau,46.745,15.5847
8473,Murfeld,Steiermark,Politischer Bezirk Radkersburg,Murfeld,46.7176,15.6963
8480,Eichfeld,Steiermark,Politischer Bezirk Radkersburg,Eichfeld,46.7253,15.7681
8481,Eichfeld,Steiermark,Politischer Bezirk Radkersburg,Eichfeld,46.7253,15.7681
8482,Gosdorf,Steiermark,Politischer Bezirk Radkersburg,Gosdorf,46.7278,15.7925
8483,Deutsch Goritz,Steiermark,Politischer Bezirk Radkersburg,Deutsch Goritz,46.7508,15.8294
8484,Hof bei Straden,Steiermark,Politischer Bezirk Radkersburg,Hof bei Straden,46.8,15.9333
8490,Bad Radkersburg,Steiermark,Politischer Bezirk Radkersburg,Bad Radkersburg,46.6881,15.9881
8492,Halbenrain,Steiermark,Politischer Bezirk Radkersburg,Halbenrain,46.7219,15.9467
8493,Tieschen,Steiermark,Politischer Bezirk Radkersburg,Tieschen,46.7861,15.9422
8501,Lieboch,Steiermark,Politischer Bezirk Graz Umgebung,Lieboch,46.9742,15.3375
8502,Lannach,Steiermark,Politischer Berzirk Deutschlandsberg,Lannach,46.9461,15.3372
8503,Stainztal,Steiermark,Politischer Berzirk Deutschlandsberg,Stainztal,46.9301,15.3799
8504,Stainztal,Steiermark,Politischer Berzirk Deutschlandsberg,Stainztal,46.9024,15.4829
8505,Sankt Andrä-Höch,Steiermark,Politischer Bezirk Leibnitz,Sankt Andrä-Höch,46.8907,15.3239
8510,Stainztal,Steiermark,Politischer Berzirk Deutschlandsberg,Stainztal,46.9703,15.2378
8511,Lannach,Steiermark,Politischer Berzirk Deutschlandsberg,Lannach,46.9461,15.3372
8521,Wettmannstätten,Steiermark,Politischer Berzirk Deutschlandsberg,Wettmannstätten,46.8306,15.3872
8522,Unterbergla,Steiermark,Politischer Berzirk Deutschlandsberg,Unterbergla,46.8,15.3167
8523,Deutschlandsberg,Steiermark,Politischer Berzirk Deutschlandsberg,Deutschlandsberg,46.8153,15.2222
8524,Deutschlandsberg,Steiermark,Politischer Berzirk Deutschlandsberg,Deutschlandsberg,46.8153,15.2222
8530,Frauental an der Laßnitz,Steiermark,Politischer Berzirk Deutschlandsberg,Frauental an der Laßnitz,46.8186,15.2582
8541,Hollenegg,Steiermark,Politischer Berzirk Deutschlandsberg,Hollenegg,46.7915,15.2134
8542,Sankt Peter im Sulmtal,Steiermark,Politischer Berzirk Deutschlandsberg,Sankt Peter im Sulmtal,46.75,15.25
8543,Sulmeck-Greith,Steiermark,Politischer Berzirk Deutschlandsberg,Sulmeck-Greith,46.7363,15.3249
8544,Sankt Martin im Sulmtal,Steiermark,Politischer Berzirk Deutschlandsberg,Sankt Martin im Sulmtal,46.7561,15.2972
8551,Wies,Steiermark,Politischer Berzirk Deutschlandsberg,Wies,46.7194,15.2515
8552,Eibiswald,Steiermark,Politischer Berzirk Deutschlandsberg,Eibiswald,46.6867,15.2472
8553,Soboth,Steiermark,Politischer Berzirk Deutschlandsberg,Soboth,46.6814,15.0783
8554,Soboth,Steiermark,Politischer Berzirk Deutschlandsberg,Soboth,46.6814,15.0783
8561,Hitzendorf,Steiermark,Politischer Bezirk Graz Umgebung,Hitzendorf,47.0344,15.3044
8562,Sankt Stefan ob Stainz,Steiermark,Politischer Berzirk Deutschlandsberg,Sankt Stefan ob Stainz,46.9286,15.2589
8563,Greisdorf,Steiermark,Politischer Berzirk Deutschlandsberg,Greisdorf,46.9167,15.2167
8564,Sankt Johann-Köppling,Steiermark,Politischer Bezirk Voitsberg,Sankt Johann-Köppling,47.0159,15.2076
8565,Sankt Johann-Köppling,Steiermark,Politischer Bezirk Voitsberg,Sankt Johann-Köppling,47.0095,15.2381
8570,Voitsberg,Steiermark,Politischer Bezirk Voitsberg,Voitsberg,47.0333,15.15
8572,Piberegg,Steiermark,Politischer Bezirk Voitsberg,Piberegg,47.0833,15.0833
8573,Kainach bei Voitsberg,Steiermark,Politischer Bezirk Voitsberg,Kainach bei Voitsberg,47.1333,15.0833
8580,Graden,Steiermark,Politischer Bezirk Voitsberg,Graden,47.122,15.0295
8582,Voitsberg,Steiermark,Politischer Bezirk Voitsberg,Voitsberg,47.0333,15.15
8583,Edelschrott,Steiermark,Politischer Bezirk Voitsberg,Edelschrott,47.0167,15.05
8584,Hirschegg,Steiermark,Politischer Bezirk Voitsberg,Hirschegg,47.0167,14.9167
8591,Gößnitz,Steiermark,Politischer Bezirk Voitsberg,Gößnitz,47.0572,14.9845
8592,Kleinlobming,Steiermark,Politischer Bezirk Knittelfeld,Kleinlobming,47.15,14.8333
8593,Graden,Steiermark,Politischer Bezirk Voitsberg,Graden,47.122,15.0295
8600,Bruck an der Mur,Steiermark,Politischer Bezirk Bruck an der Mur,Bruck an der Mur,47.4167,15.2833
8605,Kapfenberg,Steiermark,Politischer Bezirk Bruck an der Mur,Kapfenberg,47.4446,15.2933
8611,St.Katharein an der Laming,Steiermark,Politischer Bezirk Bruck an der Mur,Sankt Katharein an der Laming,47.4707,15.1632
8612,Tragöß,Steiermark,Politischer Bezirk Bruck an der Mur,Tragöß,47.5083,15.0667
8614,Pernegg an der Mur,Steiermark,Politischer Bezirk Bruck an der Mur,Pernegg an der Mur,47.3598,15.3424
8616,Gasen,Steiermark,Politischer Bezirk Weiz,Gasen,47.3833,15.5667
8621,Sankt Ilgen,Steiermark,Politischer Bezirk Bruck an der Mur,Sankt Ilgen,47.55,15.1667
8622,Etmißl,Steiermark,Politischer Bezirk Bruck an der Mur,Etmißl,47.5,15.1667
8623,Aflenz Land,Steiermark,Politischer Bezirk Bruck an der Mur,Aflenz Land,47.5417,15.2417
8624,Aflenz Land,Steiermark,Politischer Bezirk Bruck an der Mur,Aflenz Land,47.5417,15.2833
8625,Sankt Lorenzen im Mürztal,Steiermark,Politischer Bezirk Bruck an der Mur,Sankt Lorenzen im Mürztal,47.4833,15.3667
8630,St. Aegyd am Neuwalde,Niederösterreich,Politischer Bezirk Lilienfeld,St. Aegyd am Neuwalde,47.8538,15.5697
8632,Halltal,Steiermark,Politischer Bezirk Bruck an der Mur,Halltal,47.7702,15.392
8634,Gußwerk,Steiermark,Politischer Bezirk Bruck an der Mur,Gußwerk,47.75,15.3
8635,Gußwerk,Steiermark,Politischer Bezirk Bruck an der Mur,Gußwerk,47.75,15.3
8636,Turnau,Steiermark,Politischer Bezirk Bruck an der Mur,Turnau,47.55,15.3333
8641,Sankt Lorenzen im Mürztal,Steiermark,Politischer Bezirk Bruck an der Mur,Sankt Lorenzen im Mürztal,47.4833,15.3667
8642,Sankt Lorenzen im Mürztal,Steiermark,Politischer Bezirk Bruck an der Mur,Sankt Lorenzen im Mürztal,47.4833,15.3667
8643,Allerheiligen im Mürztal,Steiermark,Politischer Bezirk Mürzzuschlag,Allerheiligen im Mürztal,47.4667,15.4
8644,Sankt Lorenzen im Mürztal,Steiermark,Politischer Bezirk Bruck an der Mur,Sankt Lorenzen im Mürztal,47.4833,15.3667
8650,Kindberg,Steiermark,Politischer Bezirk Mürzzuschlag,Kindberg,47.5,15.45
8652,Sankt Lorenzen im Mürztal,Steiermark,Politischer Bezirk Bruck an der Mur,Sankt Lorenzen im Mürztal,47.4833,15.3667
8653,Stanz im Mürztal,Steiermark,Politischer Bezirk Mürzzuschlag,Stanz im Mürztal,47.4,15.4222
8654,Stanz im Mürztal,Steiermark,Politischer Bezirk Mürzzuschlag,Stanz im Mürztal,47.4417,15.625
8661,Wartberg im Mürztal,Steiermark,Politischer Bezirk Mürzzuschlag,Wartberg im Mürztal,47.5167,15.5
8662,Krieglach,Steiermark,Politischer Bezirk Mürzzuschlag,Krieglach,47.5333,15.55
8663,Veitsch,Steiermark,Politischer Bezirk Mürzzuschlag,Veitsch,47.5781,15.4945
8664,Veitsch,Steiermark,Politischer Bezirk Mürzzuschlag,Veitsch,47.5781,15.4945
8665,Langenwang,Steiermark,Politischer Bezirk Mürzzuschlag,Langenwang,47.5667,15.6167
8670,Langenwang,Steiermark,Politischer Bezirk Mürzzuschlag,Langenwang,47.5667,15.6167
8671,Krieglach,Steiermark,Politischer Bezirk Mürzzuschlag,Krieglach,47.5333,15.55
8672,Ratten,Steiermark,Politischer Bezirk Weiz,Ratten,47.4833,15.7167
8673,Sankt Jakob im Walde,Steiermark,Politischer Bezirk Hartberg,Sankt Jakob im Walde,47.4667,15.7833
8674,Sankt Jakob im Walde,Steiermark,Politischer Bezirk Hartberg,Sankt Jakob im Walde,47.4667,15.7833
8680,Langenwang,Steiermark,Politischer Bezirk Mürzzuschlag,Langenwang,47.5667,15.6167
8682,Mürzzuschlag,Steiermark,Politischer Bezirk Mürzzuschlag,Mürzzuschlag,47.6,15.6833
8684,Spital am Semmering,Steiermark,Politischer Bezirk Mürzzuschlag,Spital am Semmering,47.6,15.75
8685,Spital am Semmering,Steiermark,Politischer Bezirk Mürzzuschlag,Spital am Semmering,47.6,15.75
8691,Kapellen,Steiermark,Politischer Bezirk Mürzzuschlag,Kapellen,47.6333,15.6167
8692,Altenberg an der Rax,Steiermark,Politischer Bezirk Mürzzuschlag,Altenberg an der Rax,47.708,15.6116
8693,Mürzsteg,Steiermark,Politischer Bezirk Mürzzuschlag,Mürzsteg,47.6667,15.4833
8694,St. Aegyd am Neuwalde,Niederösterreich,Politischer Bezirk Lilienfeld,St. Aegyd am Neuwalde,47.8538,15.5697
8700,Leoben,Steiermark,Politischer Bezirk Leoben,Leoben,47.3833,15.1
8712,Proleb,Steiermark,Politischer Bezirk Leoben,Proleb,47.4,15.1333
8713,Sankt Stefan ob Leoben,Steiermark,Politischer Bezirk Leoben,Sankt Stefan ob Leoben,47.3,14.9833
8714,St.Lorenzen bei Knittelfeld,Steiermark,Politischer Bezirk Knittelfeld,Sankt Lorenzen bei Knittelfeld,47.25,14.8833
8715,Feistritz bei Knittelfeld,Steiermark,Politischer Bezirk Knittelfeld,Feistritz bei Knittelfeld,47.2667,14.8833
8720,Rattenberg,Steiermark,Politischer Bezirk Judenburg,Fohnsdorf,47.2277,14.8249
8724,Spielberg,Steiermark,Politischer Bezirk Knittelfeld,Spielberg,47.2167,14.7833
8731,Gaal,Steiermark,Politischer Bezirk Knittelfeld,Gaal,47.2667,14.6667
8732,Kobenz,Steiermark,Politischer Bezirk Knittelfeld,Kobenz,47.25,14.85
8733,Feistritz bei Knittelfeld,Steiermark,Politischer Bezirk Knittelfeld,Feistritz bei Knittelfeld,47.2667,14.8833
8734,Maria Buch-Feistritz,Steiermark,Politischer Bezirk Judenburg,Maria Buch-Feistritz,47.1633,14.7405
8740,Maria Buch-Feistritz,Steiermark,Politischer Bezirk Judenburg,Maria Buch-Feistritz,47.1633,14.7405
8741,Reisstraße,Steiermark,Politischer Bezirk Judenburg,Reisstraße,47.1167,14.8833
8742,Amering,Steiermark,Politischer Bezirk Judenburg,Amering,47.0586,14.7264
8750,Reifling,Steiermark,Politischer Bezirk Judenburg,Reifling,47.1333,14.6667
8753,Rattenberg,Steiermark,Politischer Bezirk Judenburg,Fohnsdorf,47.2183,14.6819
8754,Pöls,Steiermark,Politischer Bezirk Judenburg,Pöls,47.2226,14.5992
8755,Sankt Peter ob Judenburg,Steiermark,Politischer Bezirk Judenburg,Sankt Peter ob Judenburg,47.1842,14.5864
8756,Sankt Georgen ob Judenburg,Steiermark,Politischer Bezirk Judenburg,Sankt Georgen ob Judenburg,47.2,14.5
8761,Oberkurzheim,Steiermark,Politischer Bezirk Judenburg,Oberkurzheim,47.2333,14.5833
8762,Sankt Oswald-Möderbrugg,Steiermark,Politischer Bezirk Judenburg,Sankt Oswald-Möderbrugg,47.2833,14.5
8763,Sankt Oswald-Möderbrugg,Steiermark,Politischer Bezirk Judenburg,Sankt Oswald-Möderbrugg,47.2833,14.5
8764,Pusterwald,Steiermark,Politischer Bezirk Judenburg,Pusterwald,47.3061,14.3756
8765,Sankt Johann am Tauern,Steiermark,Politischer Bezirk Judenburg,Sankt Johann am Tauern,47.35,14.4667
8770,St.Michael i.Obersteiermark,Steiermark,Politischer Bezirk Leoben,Sankt Michael in Obersteiermark,47.3125,15.0588
8772,Madstein,Steiermark,Politischer Bezirk Leoben,Traboch,47.3667,15
8773,Kammern im Liesingtal,Steiermark,Politischer Bezirk Leoben,Kammern im Liesingtal,47.3833,14.9
8774,Mautern in Steiermark,Steiermark,Politischer Bezirk Leoben,Mautern in Steiermark,47.4,14.8333
8775,Kalwang,Steiermark,Politischer Bezirk Leoben,Kalwang,47.4167,14.75
8781,Wald am Schoberpaß,Steiermark,Politischer Bezirk Leoben,Wald am Schoberpaß,47.45,14.6667
8782,Treglwang,Steiermark,Politischer Bezirk Liezen,Treglwang,47.4667,14.5833
8783,Gaishorn am See,Steiermark,Politischer Bezirk Liezen,Gaishorn am See,47.4794,14.5658
8784,Rottenmann,Steiermark,Politischer Bezirk Liezen,Rottenmann,47.5167,14.35
8785,Hohentauern,Steiermark,Politischer Bezirk Judenburg,Hohentauern,47.4333,14.4833
8786,Oppenberg,Steiermark,Politischer Bezirk Liezen,Oppenberg,47.4833,14.2667
8790,Eisenerz,Steiermark,Politischer Bezirk Leoben,Eisenerz,47.5333,14.8833
8792,Leoben,Steiermark,Politischer Bezirk Leoben,Leoben,47.3833,15.1
8793,Trofaiach,Steiermark,Politischer Bezirk Leoben,Trofaiach,47.4167,15
8794,Vordernberg,Steiermark,Politischer Bezirk Leoben,Vordernberg,47.4667,15
8795,Radmer,Steiermark,Politischer Bezirk Leoben,Radmer,47.5167,14.7
8800,Unzmarkt-Frauenburg,Steiermark,Politischer Bezirk Judenburg,Unzmarkt-Frauenburg,47.1968,14.4314
8811,St.Lorenzen bei Scheifling,Steiermark,Politischer Bezirk Murau,Sankt Lorenzen bei Scheifling,47.1456,14.4058
8812,Mariahof,Steiermark,Politischer Bezirk Murau,Mariahof,47.1,14.4
8813,Sankt Blasen,Steiermark,Politischer Bezirk Murau,Sankt Blasen,47.0833,14.3
8820,Hüttenberg,Kaernten,Politischer Bezirk Sankt Veit an der Glan,Hüttenberg,46.9414,14.55
8822,Hüttenberg,Kaernten,Politischer Bezirk Sankt Veit an der Glan,Hüttenberg,46.9414,14.55
8831,Schönberg-Lachtal,Steiermark,Politischer Bezirk Murau,Schönberg-Lachtal,47.2188,14.3586
8832,Winklern bei Oberwölz,Steiermark,Politischer Bezirk Murau,Winklern bei Oberwölz,47.2,14.2333
8833,Frojach-Katsch,Steiermark,Politischer Bezirk Murau,Frojach-Katsch,47.1385,14.3012
8841,Frojach-Katsch,Steiermark,Politischer Bezirk Murau,Frojach-Katsch,47.1308,14.3086
8842,St. Peter am Kammersberg,Steiermark,Politischer Bezirk Murau,St. Peter am Kammersberg,47.1833,14.1833
8843,St. Peter am Kammersberg,Steiermark,Politischer Bezirk Murau,St. Peter am Kammersberg,47.1833,14.1833
8844,Rinegg,Steiermark,Politischer Bezirk Murau,Rinegg,47.15,14.1333
8850,Metnitz,Kaernten,Politischer Bezirk Sankt Veit an der Glan,Metnitz,46.9806,14.2167
8852,Stolzalpe,Steiermark,Politischer Bezirk Murau,Stolzalpe,47.2299,14.3497
8853,Rinegg,Steiermark,Politischer Bezirk Murau,Rinegg,47.15,14.1333
8854,Krakauschatten,Steiermark,Politischer Bezirk Murau,Krakauschatten,47.1833,13.9667
8861,Sankt Georgen ob Murau,Steiermark,Politischer Bezirk Murau,Sankt Georgen ob Murau,47.1,14.1
8862,Stadl an der Mur,Steiermark,Politischer Bezirk Murau,Stadl an der Mur,47.0833,13.9667
8863,Predlitz-Turrach,Steiermark,Politischer Bezirk Murau,Predlitz-Turrach,47.075,13.925
8864,Predlitz-Turrach,Steiermark,Politischer Bezirk Murau,Predlitz-Turrach,46.9608,13.8878
