Postal Code,Place Name,State,Latitude,Longitude
88590-000,Anita Garibaldi,Santa Catarina ,-27.7262,-51.0584
88475-000,Anitápolis,Santa Catarina ,-27.869,-49.132
88180-000,Antônio Carlos,Santa Catarina ,-27.4981,-48.8392
89135-000,Apiúna,Santa Catarina ,-27.1074,-49.3813
89740-000,Arabutã,Santa Catarina ,-27.1414,-52.1813
89245-000,Araquari,Santa Catarina ,-26.4683,-48.8008
88900-000,Araranguá,Santa Catarina ,-28.9395,-49.5112
88740-000,Armazém,Santa Catarina ,-28.2241,-49.0078
89590-000,Arroio Trinta,Santa Catarina ,-26.9162,-51.3453
89778-000,Arvoredo,Santa Catarina ,-27.0691,-52.4489
89138-000,Ascurra,Santa Catarina ,-26.9858,-49.3708
88410-000,Atalanta,Santa Catarina ,-27.443,-49.7609
89186-000,Aurora,Santa Catarina ,-27.3393,-49.5782
88914-000,Balneário Arroio do Silva,Santa Catarina ,-29.007,-49.4785
88330-000,Balneário Camboriú,Santa Catarina ,-26.9981,-48.6187
89247-000,Balneário Barra do Sul,Santa Catarina ,-26.4189,-48.6515
88955-000,Balneário Gaivota,Santa Catarina ,-29.1301,-49.6119
89905-000,Bandeirante,Santa Catarina ,-26.7686,-53.6491
89909-000,Barra Bonita,Santa Catarina ,-26.6854,-53.4139
88390-000,Barra Velha,Santa Catarina ,-26.65,-48.7378
89478-000,Bela Vista do Toldo,Santa Catarina ,-26.4594,-50.5106
89925-000,Belmonte,Santa Catarina ,-26.8532,-53.614
89124-000,Benedito Novo,Santa Catarina ,-26.7859,-49.436
88160-000,Biguaçu,Santa Catarina ,-27.4117,-48.7082
89000-000,Blumenau,Santa Catarina ,-26.8742,-49.1023
88538-000,Bocaina do Sul,Santa Catarina ,-27.7389,-49.9171
88215-000,Bombinhas,Santa Catarina ,-27.1788,-48.5019
88640-000,Bom Jardim da Serra,Santa Catarina ,-28.3674,-49.6422
89824-000,Bom Jesus,Santa Catarina ,-26.7408,-52.3918
89873-000,Bom Jesus do Oeste,Santa Catarina ,-26.6905,-53.0967
88680-000,Bom Retiro,Santa Catarina ,-27.7605,-49.6196
88370-000,Botuverá,Santa Catarina ,-27.2046,-49.1117
88750-000,Braço do Norte,Santa Catarina ,-28.2473,-49.1299
89178-000,Braço do Trombudo,Santa Catarina ,-27.3789,-49.9138
89634-000,Brunópolis,Santa Catarina ,-27.3478,-50.8363
88350-000,Brusque,Santa Catarina ,-27.1134,-48.9039
89500-000,Caçador,Santa Catarina ,-26.7683,-51.1197
89888-000,Caibi,Santa Catarina ,-27.0342,-53.2784
89430-000,Calmon,Santa Catarina ,-26.6404,-51.0244
88340-000,Camboriú,Santa Catarina ,-27.0756,-48.7153
88548-000,Capão Alto,Santa Catarina ,-28.0683,-50.6292
89294-000,Campo Alegre,Santa Catarina ,-26.0853,-49.1875
88580-000,Campo Belo do Sul,Santa Catarina ,-27.8394,-50.7658
89980-000,Campo Erê,Santa Catarina ,-26.4583,-53.1826
89620-000,Campos Novos,Santa Catarina ,-27.3772,-51.2416
88230-000,Canelinha,Santa Catarina ,-27.2487,-48.7878
89460-000,Canoinhas,Santa Catarina ,-26.272,-50.5014
89665-000,Capinzal,Santa Catarina ,-27.4297,-51.6571
88745-000,Capivari de Baixo,Santa Catarina ,-28.4524,-48.9536
89670-000,Catanduvas,Santa Catarina ,-27.0539,-51.7239
89880-000,Caxambu do Sul,Santa Catarina ,-27.1309,-52.9186
88598-000,Celso Ramos,Santa Catarina ,-27.638,-51.3206
88585-000,Cerro Negro,Santa Catarina ,-27.7727,-50.9404
88407-000,Chapadão do Lageado,Santa Catarina ,-27.5849,-49.5564
89800-000,Chapecó,Santa Catarina ,-27.1192,-52.6615
88845-000,Cocal do Sul,Santa Catarina ,-28.5999,-49.3258
89700-000,Concórdia,Santa Catarina ,-27.2294,-52.0011
89819-000,Cordilheira Alta,Santa Catarina ,-26.9755,-52.633
89840-000,Coronel Freitas,Santa Catarina ,-26.8943,-52.7633
89837-000,Coronel Martins,Santa Catarina ,-26.5477,-52.6739
89280-000,Corupá,Santa Catarina ,-26.4237,-49.3179
88535-000,Correia Pinto,Santa Catarina ,-27.5551,-50.3802
88800-000,Criciúma,Santa Catarina ,-28.721,-49.3872
89890-000,Cunha Porã,Santa Catarina ,-26.8661,-53.2102
89886-000,Cunhataí,Santa Catarina ,-26.9774,-53.1079
89520-000,Curitibanos,Santa Catarina ,-27.2741,-50.6096
89910-000,Descanso,Santa Catarina ,-26.8738,-53.4842
89950-000,Dionísio Cerqueira,Santa Catarina ,-26.3334,-53.534
89155-000,Dona Emma,Santa Catarina ,-26.9769,-49.8108
89126-000,Doutor Pedrinho,Santa Catarina ,-26.7114,-49.5583
89862-000,Entre Rios,Santa Catarina ,-26.7314,-52.597
88935-000,Ermo,Santa Catarina ,-28.9744,-49.6494
89613-000,Erval Velho,Santa Catarina ,-27.2903,-51.3865
89694-000,Faxinal dos Guedes,Santa Catarina ,-26.8315,-52.2621
89878-000,Flor do Sertão,Santa Catarina ,-26.7564,-53.3368
88000-000,Florianópolis,Santa Catarina ,-27.6145,-48.5012
89859-000,Formosa do Sul,Santa Catarina ,-26.647,-52.8043
88850-000,Forquilhinha,Santa Catarina ,-28.7861,-49.467
89580-000,Fraiburgo,Santa Catarina ,-27.0479,-50.8069
89530-000,Frei Rogério,Santa Catarina ,-27.2178,-50.7702
89838-000,Galvão,Santa Catarina ,-26.4588,-52.6854
88495-000,Garopaba,Santa Catarina ,-28.0399,-48.6532
89248-000,Garuva,Santa Catarina ,-26.0605,-48.8708
89110-000,Gaspar,Santa Catarina ,-26.924,-48.9826
88190-000,Governador Celso Ramos,Santa Catarina ,-27.3518,-48.5293
88890-000,Grão Pará,Santa Catarina ,-28.1358,-49.3161
88735-000,Gravatal,Santa Catarina ,-28.3153,-49.0435
88360-000,Guabiruba,Santa Catarina ,-27.1119,-49.0221
89920-000,Guaraciaba,Santa Catarina ,-26.5739,-53.5979
89270-000,Guaramirim,Santa Catarina ,-26.4607,-48.9371
89940-000,Guarujá do Sul,Santa Catarina ,-26.4056,-53.4721
89817-000,Guatambú,Santa Catarina ,-27.1105,-52.7894
89610-000,Herval d'Oeste,Santa Catarina ,-27.2041,-51.4203
89652-000,Ibiam,Santa Catarina ,-27.2094,-51.2223
89640-000,Ibicaré,Santa Catarina ,-27.0974,-51.3714
89140-000,Ibirama,Santa Catarina ,-27.034,-49.5232
88820-000,Içara,Santa Catarina ,-28.7271,-49.228
88320-000,Ilhota,Santa Catarina ,-26.854,-48.8865
88770-000,Imaruí,Santa Catarina ,-28.1962,-48.8232
88780-000,Imbituba,Santa Catarina ,-28.1909,-48.7045
88440-000,Imbuia,Santa Catarina ,-27.5112,-49.4066
89130-000,Indaial,Santa Catarina ,-27.0106,-49.2215
89558-000,Iomerê,Santa Catarina ,-26.9859,-51.2605
89669-000,Ipira,Santa Catarina ,-27.3872,-51.7971
89899-000,Iporã do Oeste,Santa Catarina ,-26.9916,-53.4902
89832-000,Ipuaçu,Santa Catarina ,-26.6708,-52.4826
89790-000,Ipumirim,Santa Catarina ,-27.0478,-52.1402
89891-000,Iraceminha,Santa Catarina ,-26.855,-53.3185
89680-000,Irani,Santa Catarina ,-27.0363,-51.9178
89856-000,Irati,Santa Catarina ,-26.6411,-52.8996
89440-000,Irineópolis,Santa Catarina ,-26.3332,-50.7833
89760-000,Itá,Santa Catarina ,-27.2311,-52.3097
89340-000,Itaiópolis,Santa Catarina ,-26.4761,-49.9046
88300-000,Itajaí,Santa Catarina ,-26.9752,-48.7715
88220-000,Itapema,Santa Catarina ,-27.1072,-48.6244
89896-000,Itapiranga,Santa Catarina ,-27.1006,-53.7216
89249-000,Itapoá,Santa Catarina ,-26.0455,-48.6687
88400-000,Ituporanga,Santa Catarina ,-27.4827,-49.4913
89677-000,Jaborá,Santa Catarina ,-27.1285,-51.7987
88950-000,Jacinto Machado,Santa Catarina ,-29.0118,-49.8879
88715-000,Jaguaruna,Santa Catarina ,-28.6591,-49.0798
89250-000,Jaraguá do Sul,Santa Catarina ,-26.4281,-49.1467
89848-000,Jardinópolis,Santa Catarina ,-26.7355,-52.8946
89600-000,Joaçaba,Santa Catarina ,-27.1537,-51.592
89200-000,Joinville,Santa Catarina ,-26.2659,-48.9987
89145-000,José Boiteux,Santa Catarina ,-26.8385,-49.6462
89839-000,Jupiá,Santa Catarina ,-26.411,-52.731
89660-000,Lacerdópolis,Santa Catarina ,-27.2535,-51.585
88500-000,Lages,Santa Catarina ,-27.9449,-50.3525
88790-000,Laguna,Santa Catarina ,-28.4707,-48.8383
89828-000,Lajeado Grande,Santa Catarina ,-26.8505,-52.5407
89170-000,Laurentino,Santa Catarina ,-27.2085,-49.7341
88880-000,Lauro Muller,Santa Catarina ,-28.3854,-49.4672
89515-000,Lebon Régis,Santa Catarina ,-26.8852,-50.6781
88445-000,Leoberto Leal,Santa Catarina ,-27.488,-49.2512
89735-000,Lindóia do Sul,Santa Catarina ,-27.0325,-52.0406
89182-000,Lontras,Santa Catarina ,-27.1793,-49.4992
89115-000,Luiz Alves,Santa Catarina ,-26.7363,-48.8853
89609-000,Luzerna,Santa Catarina ,-27.0766,-51.4935
89518-000,Macieira,Santa Catarina ,-26.8107,-51.3434
89300-000,Mafra,Santa Catarina ,-26.2794,-49.8441
88260-000,Major Gercino,Santa Catarina ,-27.4233,-49.0574
89480-000,Major Vieira,Santa Catarina ,-26.4948,-50.3271
88915-000,Maracajá,Santa Catarina ,-28.8518,-49.4644
89874-000,Maravilha,Santa Catarina ,-26.758,-53.1828
89860-000,Marema,Santa Catarina ,-26.7977,-52.6205
89108-000,Massaranduba,Santa Catarina ,-26.6198,-48.9821
89420-000,Matos Costa,Santa Catarina ,-26.4836,-51.1629
88920-000,Meleiro,Santa Catarina ,-28.8579,-49.5997
89194-000,Mirim Doce,Santa Catarina ,-27.1732,-50.1887
89872-000,Modelo,Santa Catarina ,-26.7729,-53.0504
89893-000,Mondaí,Santa Catarina ,-27.084,-53.4397
89618-000,Monte Carlo,Santa Catarina ,-27.1868,-50.9211
89380-000,Monte Castelo,Santa Catarina ,-26.6165,-50.2885
88830-000,Morro da Fumaça,Santa Catarina ,-28.6386,-49.2624
88925-000,Morro Grande,Santa Catarina ,-28.7255,-49.7479
88375-000,Navegantes,Santa Catarina ,-26.8177,-48.7347
89865-000,Nova Erechim,Santa Catarina ,-26.913,-52.8985
89818-000,Nova Itaberaba,Santa Catarina ,-26.9316,-52.8401
88270-000,Nova Trento,Santa Catarina ,-27.3047,-49.0426
88865-000,Nova Veneza,Santa Catarina ,-28.7045,-49.5878
89998-000,Novo Horizonte,Santa Catarina ,-26.4966,-52.781
88870-000,Orleans,Santa Catarina ,-28.3001,-49.3542
88540-000,Otacílio Costa,Santa Catarina ,-27.5145,-49.949
89663-000,Ouro,Santa Catarina ,-27.287,-51.6816
89834-000,Ouro Verde,Santa Catarina ,-26.7326,-52.2715
89765-000,Paial,Santa Catarina ,-27.203,-52.4755
88543-000,Painel,Santa Catarina ,-27.9747,-50.0598
88130-000,Palhoça,Santa Catarina ,-27.802,-48.6591
89985-000,Palma Sola,Santa Catarina ,-26.3915,-53.3317
88545-000,Palmeira,Santa Catarina ,-27.5565,-50.165
89887-000,Palmitos,Santa Catarina ,-27.0807,-53.1781
89370-000,Papanduva,Santa Catarina ,-26.4763,-50.1747
89906-000,Paraíso,Santa Catarina ,-26.6687,-53.6855
88980-000,Passo de Torres,Santa Catarina ,-29.2939,-49.7409
89687-000,Passos Maia,Santa Catarina ,-26.7077,-51.9472
88490-000,Paulo Lopes,Santa Catarina ,-27.9468,-48.7406
88720-000,Pedras Grandes,Santa Catarina ,-28.4827,-49.2203
88385-000,Penha,Santa Catarina ,-26.8023,-48.6271
89750-000,Peritiba,Santa Catarina ,-27.3484,-51.8869
88430-000,Petrolândia,Santa Catarina ,-27.5373,-49.6727
88380-000,Piçarras,Santa Catarina ,-26.7558,-48.7459
89870-000,Pinhalzinho,Santa Catarina ,-26.8193,-52.9764
89570-000,Pinheiro Preto,Santa Catarina ,-27.0546,-51.2271
89667-000,Piratuba,Santa Catarina ,-27.4562,-51.7747
89882-000,Planalto Alegre,Santa Catarina ,-27.0735,-52.855
89107-000,Pomerode,Santa Catarina ,-26.724,-49.169
88550-000,Ponte Alta,Santa Catarina ,-27.4257,-50.2936
89535-000,Ponte Alta do Norte,Santa Catarina ,-27.1813,-50.4358
89683-000,Ponte Serrada,Santa Catarina ,-26.8605,-51.9107
88210-000,Porto Belo,Santa Catarina ,-27.1563,-48.5953
89400-000,Porto União,Santa Catarina ,-26.3924,-51.0115
89172-000,Pouso Redondo,Santa Catarina ,-27.3039,-49.9847
88990-000,Praia Grande,Santa Catarina ,-29.2032,-50.0341
89745-000,Presidente Castelo Branco,Santa Catarina ,-27.2365,-51.78
89150-000,Presidente Getúlio,Santa Catarina ,-27.0447,-49.7353
89184-000,Presidente Nereu,Santa Catarina ,-27.2632,-49.3227
89935-000,Princesa,Santa Catarina ,-26.4322,-53.6248
89850-000,Quilombo,Santa Catarina ,-26.7264,-52.6767
88470-000,Rancho Queimado,Santa Catarina ,-27.7073,-49.0716
89550-000,Rio das Antas,Santa Catarina ,-26.9073,-51.0296
89198-000,Rio do Campo,Santa Catarina ,-26.8609,-50.112
89180-000,Rio do Oeste,Santa Catarina ,-27.1487,-49.8455
89121-000,Rio dos Cedros,Santa Catarina ,-26.6109,-49.3723
89160-000,Rio do Sul,Santa Catarina ,-27.1959,-49.6353
88760-000,Rio Fortuna,Santa Catarina ,-28.0844,-49.2012
89295-000,Rio Negrinho,Santa Catarina ,-26.4157,-49.5678
88658-000,Rio Rufino,Santa Catarina ,-27.9557,-49.7792
89895-000,Riqueza,Santa Catarina ,-26.9819,-53.3396
89136-000,Rodeio,Santa Catarina ,-26.885,-49.3523
89908-000,Romelândia,Santa Catarina ,-26.6724,-53.3109
89196-000,Salete,Santa Catarina ,-26.9376,-49.9972
89981-000,Saltinho,Santa Catarina ,-26.5837,-53.0257
89595-000,Salto Veloso,Santa Catarina ,-26.9082,-51.4147
88717-000,Sangão,Santa Catarina ,-28.6701,-49.1221
89540-000,Santa Cecília,Santa Catarina ,-26.9328,-50.4611
89915-000,Santa Helena,Santa Catarina ,-26.9235,-53.609
88763-000,Santa Rosa de Lima,Santa Catarina ,-28.0125,-49.1894
88965-000,Santa Rosa do Sul,Santa Catarina ,-29.0975,-49.7351
89199-000,Santa Terezinha,Santa Catarina ,-26.6696,-50.0134
89983-000,Santa Terezinha do Progresso,Santa Catarina ,-26.5987,-53.1842
89854-000,Santiago do Sul,Santa Catarina ,-26.6306,-52.6747
88140-000,Santo Amaro da Imperatriz,Santa Catarina ,-27.7515,-48.8048
89982-000,São Bernardino,Santa Catarina ,-26.4626,-52.9692
89290-000,São Bento do Sul,Santa Catarina ,-26.3121,-49.3832
88485-000,São Bonifácio,Santa Catarina ,-27.9566,-48.9397
89885-000,São Carlos,Santa Catarina ,-27.0445,-53.0355
89533-000,São Cristovão do Sul,Santa Catarina ,-27.2671,-50.3773
89835-000,São Domingos,Santa Catarina ,-26.5643,-52.5569
89240-000,São Francisco do Sul,Santa Catarina ,-26.2655,-48.6325
89897-000,São João do Oeste,Santa Catarina ,-27.0831,-53.5922
88240-000,São João Batista,Santa Catarina ,-27.3414,-48.8723
88395-000,São João do Itaperiú,Santa Catarina ,-26.6027,-48.8005
88970-000,São João do Sul,Santa Catarina ,-29.2071,-49.851
88600-000,São Joaquim,Santa Catarina ,-28.3018,-49.9979
88100-000,São José,Santa Catarina ,-27.5798,-48.6584
89930-000,São José do Cedro,Santa Catarina ,-26.4813,-53.5628
88570-000,São José do Cerrito,Santa Catarina ,-27.604,-50.6566
89990-000,São Lourenço do Oeste,Santa Catarina ,-26.4566,-52.8551
88730-000,São Ludgero,Santa Catarina ,-28.3425,-49.1754
88765-000,São Martinho,Santa Catarina ,-28.1051,-48.9856
89879-000,São Miguel da Boa Vista,Santa Catarina ,-26.686,-53.2572
89900-000,São Miguel do Oeste,Santa Catarina ,-26.7187,-53.5194
88125-000,São Pedro de Alcântara,Santa Catarina ,-27.5728,-48.8392
89868-000,Saudades,Santa Catarina ,-26.879,-53.0404
89275-000,Schroeder,Santa Catarina ,-26.3749,-49.0627
89770-000,Seara,Santa Catarina ,-27.1448,-52.3486
89871-000,Serra Alta,Santa Catarina ,-26.7024,-53.014
88860-000,Siderópolis,Santa Catarina ,-28.563,-49.5364
88960-000,Sombrio,Santa Catarina ,-29.0819,-49.6918
89855-000,Sul Brasil,Santa Catarina ,-26.7069,-52.9435
89190-000,Taió,Santa Catarina ,-27.089,-50.0993
89642-000,Tangará,Santa Catarina ,-27.1259,-51.0994
89875-000,Tigrinhos,Santa Catarina ,-26.6657,-53.1612
88200-000,Tijucas,Santa Catarina ,-27.247,-48.7162
88940-000,Timbé do Sul,Santa Catarina ,-28.7909,-49.8951
89120-000,Timbó,Santa Catarina ,-26.8206,-49.2873
89545-000,Timbó Grande,Santa Catarina ,-26.6246,-50.6355
89490-000,Três Barras,Santa Catarina ,-26.1651,-50.2714
88862-000,Treviso,Santa Catarina ,-28.4994,-49.5036
88710-000,Treze de Maio,Santa Catarina ,-28.5392,-49.145
89650-000,Treze Tílias,Santa Catarina ,-26.9573,-51.4318
89176-000,Trombudo Central,Santa Catarina ,-27.308,-49.8125
88700-000,Tubarão,Santa Catarina ,-28.4926,-49.0365
89898-000,Tunápolis,Santa Catarina ,-26.9925,-53.6562
88930-000,Turvo,Santa Catarina ,-28.8983,-49.6827
89845-000,União do Oeste,Santa Catarina ,-26.7998,-52.8926
88650-000,Urubici,Santa Catarina ,-28.05,-49.5742
88625-000,Urupema,Santa Catarina ,-28.0416,-49.9297
88840-000,Urussanga,Santa Catarina ,-28.4746,-49.3125
89690-000,Vargeão,Santa Catarina ,-26.8443,-52.1533
89638-000,Vargem,Santa Catarina ,-27.4567,-50.9579
89675-000,Vargem Bonita,Santa Catarina ,-26.933,-51.7464
88443-000,Vidal Ramos,Santa Catarina ,-27.3897,-49.3382
89560-000,Videira,Santa Catarina ,-27.0344,-51.1016
89148-000,Vitor Meireles,Santa Catarina ,-26.8267,-49.8552
89157-000,Witmarsum,Santa Catarina ,-26.9501,-49.8559
89820-000,Xanxerê,Santa Catarina ,-26.8667,-52.4149
89780-000,Xavantina,Santa Catarina ,-26.9882,-52.3291
89825-000,Xaxim,Santa Catarina ,-26.9869,-52.5161
89633-000,Zortéa,Santa Catarina ,-27.4974,-51.5086
17800-000,Adamantina,Sao Paulo,-21.5914,-51.0667
15230-000,Adolfo,Sao Paulo,-21.2853,-49.655
13860-000,Aguaí,Sao Paulo,-22.0259,-47.067
13890-000,Águas da Prata,Sao Paulo,-21.9162,-46.6867
13940-000,Águas de Lindóia,Sao Paulo,-22.4795,-46.6013
18770-000,Águas de Santa Bárbara,Sao Paulo,-22.8576,-49.2536
13525-000,Águas de São Pedro,Sao Paulo,-22.6024,-47.8748
17120-000,Agudos,Sao Paulo,-22.5894,-49.1616
18220-000,Alambari,Sao Paulo,-23.5374,-47.8627
19180-000,Alfredo Marcondes,Sao Paulo,-21.9295,-51.3952
15430-000,Altair,Sao Paulo,-20.5389,-49.1022
14350-000,Altinópolis,Sao Paulo,-21.0041,-47.3979
16310-000,Alto Alegre,Sao Paulo,-21.6315,-50.196
18125-000,Alumínio,Sao Paulo,-23.5226,-47.2837
15540-000,Álvares Florence,Sao Paulo,-20.2776,-49.9141
19160-000,Álvares Machado,Sao Paulo,-22.1402,-51.5042
17410-000,Álvaro de Carvalho,Sao Paulo,-22.0868,-49.7351
17430-000,Alvinlândia,Sao Paulo,-22.4567,-49.7624
13465-000,Americana,Sao Paulo,-22.7141,-47.2901
14820-000,Américo Brasiliense,Sao Paulo,-21.718,-48.0157
15550-000,Américo de Campos,Sao Paulo,-20.2745,-49.7554
13900-000,Amparo,Sao Paulo,-22.7084,-46.8015
13550-000,Analândia,Sao Paulo,-22.12,-47.6894
16900-000,Andradina,Sao Paulo,-20.8655,-51.3157
18240-000,Angatuba,Sao Paulo,-23.4745,-48.4257
18620-000,Anhembi,Sao Paulo,-22.8329,-48.1638
19580-000,Anhumas,Sao Paulo,-22.3457,-51.4276
12570-000,Aparecida,Sao Paulo,-22.9043,-45.2356
15735-000,Aparecida d'Oeste,Sao Paulo,-20.4841,-50.9188
18320-000,Apiaí,Sao Paulo,-24.3977,-48.8224
18147-000,Araçariguama,Sao Paulo,-23.4229,-47.0782
16000-000,Araçatuba,Sao Paulo,-21.1499,-50.5747
18190-000,Araçoiaba da Serra,Sao Paulo,-23.566,-47.6673
14550-000,Aramina,Sao Paulo,-20.1672,-47.8265
18710-000,Arandu,Sao Paulo,-23.1707,-49.0586
12870-000,Arapeí,Sao Paulo,-22.665,-44.4386
14800-000,Araraquara,Sao Paulo,-21.8276,-48.2011
13600-000,Araras,Sao Paulo,-22.3138,-47.3159
17630-000,Arco-Íris,Sao Paulo,-21.7434,-50.4298
17160-000,Arealva,Sao Paulo,-22.0688,-48.9929
12820-000,Areias,Sao Paulo,-22.6681,-44.7165
18670-000,Areiópolis,Sao Paulo,-22.6063,-48.6527
15960-000,Ariranha,Sao Paulo,-21.1769,-48.7777
13160-000,Artur Nogueira,Sao Paulo,-22.5517,-47.1273
07400-000,Arujá,Sao Paulo,-23.3841,-46.3158
15763-000,Aspásia,Sao Paulo,-20.1839,-50.7312
19800-000,Assis,Sao Paulo,-22.5867,-50.4284
12940-000,Atibaia,Sao Paulo,-23.131,-46.589
15350-000,Auriflama,Sao Paulo,-20.6216,-50.5937
16680-000,Avaí,Sao Paulo,-22.1779,-49.3051
16360-000,Avanhandava,Sao Paulo,-21.466,-49.9479
18700-000,Avaré,Sao Paulo,-23.034,-48.888
15115-000,Bady Bassitt,Sao Paulo,-20.9334,-49.4421
16640-000,Balbinos,Sao Paulo,-21.9009,-49.3351
15140-000,Bálsamo,Sao Paulo,-20.7024,-49.5504
12850-000,Bananal,Sao Paulo,-22.7375,-44.3341
18490-000,Barão de Antonina,Sao Paulo,-23.571,-49.5666
16350-000,Barbosa,Sao Paulo,-21.2962,-49.9229
17250-000,Bariri,Sao Paulo,-22.0561,-48.7076
17340-000,Barra Bonita,Sao Paulo,-22.4751,-48.547
18325-000,Barra do Chapéu,Sao Paulo,-24.4405,-49.0861
11955-000,Barra do Turvo,Sao Paulo,-24.8904,-48.4079
14780-000,Barretos,Sao Paulo,-20.5284,-48.6775
14860-000,Barrinha,Sao Paulo,-21.224,-48.0839
06400-000,Barueri,Sao Paulo,-23.5017,-46.8699
17690-000,Bastos,Sao Paulo,-21.9523,-50.7493
14300-000,Batatais,Sao Paulo,-20.8351,-47.5674
17000-000,Bauru,Sao Paulo,-22.2635,-49.1364
14700-000,Bebedouro,Sao Paulo,-20.9455,-48.538
16790-000,Bento de Abreu,Sao Paulo,-21.3406,-50.8654
18960-000,Bernardino de Campos,Sao Paulo,-23.027,-49.4928
11250-000,Bertioga,Sao Paulo,-23.7487,-46.0476
16210-000,Bilac,Sao Paulo,-21.4208,-50.4786
16200-000,Birigui,Sao Paulo,-21.2409,-50.3373
08940-000,Biritiba-Mirim,Sao Paulo,-23.6201,-46.0194
14930-000,Boa Esperança do Sul,Sao Paulo,-21.9116,-48.4779
17240-000,Bocaina,Sao Paulo,-22.0983,-48.5195
18590-000,Bofete,Sao Paulo,-23.1224,-48.2806
18550-000,Boituva,Sao Paulo,-23.3101,-47.6852
12955-000,Bom Jesus dos Perdões,Sao Paulo,-23.1649,-46.4712
18475-000,Bom Sucesso de Itararé,Sao Paulo,-24.3123,-49.167
19740-000,Borá,Sao Paulo,-22.2388,-50.4925
17270-000,Boracéia,Sao Paulo,-22.1676,-48.7886
14955-000,Borborema,Sao Paulo,-21.6291,-49.0437
18675-000,Borebi,Sao Paulo,-22.6764,-48.9848
18600-000,Botucatu,Sao Paulo,-22.8777,-48.5179
12900-000,Bragança Paulista,Sao Paulo,-22.94,-46.5556
16290-000,Braúna,Sao Paulo,-21.5658,-50.3523
16265-000,Brejo Alegre,Sao Paulo,-21.1776,-50.218
14340-000,Brodowski,Sao Paulo,-21.0506,-47.6173
17380-000,Brotas,Sao Paulo,-22.2794,-48.0874
18290-000,Buri,Sao Paulo,-23.7152,-48.5527
15290-000,Buritama,Sao Paulo,-21.047,-50.1778
14570-000,Buritizal,Sao Paulo,-20.2134,-47.7078
17480-000,Cabrália Paulista,Sao Paulo,-22.4916,-49.3864
13315-000,Cabreúva,Sao Paulo,-23.3149,-47.0763
12280-000,Caçapava,Sao Paulo,-23.0959,-45.7179
12630-000,Cachoeira Paulista,Sao Paulo,-22.7012,-44.9923
13770-000,Caconde,Sao Paulo,-21.5415,-46.6225
16500-000,Cafelândia,Sao Paulo,-21.743,-49.5706
19530-000,Caiabu,Sao Paulo,-21.9382,-51.2323
07700-000,Caieiras,Sao Paulo,-23.3813,-46.7381
19450-000,Caiuá,Sao Paulo,-21.7652,-51.959
07750-000,Cajamar,Sao Paulo,-23.3519,-46.8813
11950-000,Cajati,Sao Paulo,-24.7716,-48.2011
15410-000,Cajobi,Sao Paulo,-20.8862,-48.8517
14240-000,Cajuru,Sao Paulo,-21.2705,-47.3165
18245-000,Campina do Monte Alegre,Sao Paulo,-23.6136,-48.4539
13000-000,Campinas,Sao Paulo,-22.897,-47.0444
13230-000,Campo Limpo Paulista,Sao Paulo,-23.216,-46.7584
12460-000,Campos do Jordão,Sao Paulo,-22.6954,-45.5262
19960-000,Campos Novos Paulista,Sao Paulo,-22.6289,-50.0128
11990-000,Cananéia,Sao Paulo,-24.981,-48.0009
12615-000,Canas,Sao Paulo,-22.74,-45.0321
19880-000,Cândido Mota,Sao Paulo,-22.8025,-50.3923
15930-000,Cândido Rodrigues,Sao Paulo,-21.3419,-48.6329
18990-000,Canitar,Sao Paulo,-23.0142,-49.7871
18300-000,Capão Bonito,Sao Paulo,-24.0618,-48.2952
18195-000,Capela do Alto,Sao Paulo,-23.4687,-47.7508
13360-000,Capivari,Sao Paulo,-22.9855,-47.4852
11660-000,Caraguatatuba,Sao Paulo,-23.6338,-45.4899
06300-000,Carapicuíba,Sao Paulo,-23.5534,-46.8485
15570-000,Cardoso,Sao Paulo,-20.0917,-49.9474
13700-000,Casa Branca,Sao Paulo,-21.814,-47.0826
14260-000,Cássia dos Coqueiros,Sao Paulo,-21.2592,-47.1378
16920-000,Castilho,Sao Paulo,-21.0046,-51.6186
15800-000,Catanduva,Sao Paulo,-21.1289,-48.9619
15870-000,Catiguá,Sao Paulo,-21.0654,-49.0498
15895-000,Cedral,Sao Paulo,-20.9074,-49.2549
18760-000,Cerqueira César,Sao Paulo,-23.03,-49.107
18520-000,Cerquilho,Sao Paulo,-23.1913,-47.7709
18285-000,Cesário Lange,Sao Paulo,-23.2119,-47.8847
13515-000,Charqueada,Sao Paulo,-22.5372,-47.7377
16250-000,Clementina,Sao Paulo,-21.5763,-50.462
14770-000,Colina,Sao Paulo,-20.7523,-48.5816
14795-000,Colômbia,Sao Paulo,-20.293,-48.7233
13835-000,Conchal,Sao Paulo,-22.3461,-47.1362
18570-000,Conchas,Sao Paulo,-22.9592,-48.0726
13490-000,Cordeirópolis,Sao Paulo,-22.483,-47.4071
16260-000,Coroados,Sao Paulo,-21.3712,-50.3127
18745-000,Coronel Macedo,Sao Paulo,-23.6209,-49.303
13540-000,Corumbataí,Sao Paulo,-22.217,-47.5996
13150-000,Cosmópolis,Sao Paulo,-22.6619,-47.1832
15530-000,Cosmorama,Sao Paulo,-20.4093,-49.7491
06700-000,Cotia,Sao Paulo,-23.6704,-46.9472
14140-000,Cravinhos,Sao Paulo,-21.3379,-47.7573
